comment,context
이제 전장연도 국힘 지지하겠네 ㅋ,"['그래도 김예지면 전장연이란 상징성은 잘 챙겼네', '그래 전장연이랑 세트로 국민들 잘 설득해봐']"
근데 난 아무리 생각해도 이준석이 중심되서 만든당이 할당제니 뭐니 말하고 다니는 모습이 상상이 안됨,"['애매한게 준석이는 선거 돈 지원받고 편히 치르려면 의원들 받아야하고, 근데 페미까지 받으면 총선 후가 걱정이고', '의원 수 채워서 교섭단체로 선거치르면 국고보조금 무려 100억원인가 지원해준다더라 이거 진짜 거부할 수 없는 유혹이야 근데 참 애매한게... 총선 후도 걱정돼. 총선 후에 다들 잘돼서 의원됐을때, 이준석 의원이자 신당 대표가 제 2의 전장연 사태가 벌어지자 일침을 가함 그때 당내 페미의원들이 일제히 페북에 글써서 이대표 공격 대표님은 인정이 없는 사람 같습니다 불쌍한 사람들을 어쩌고 저쩌고 당내 혼란 언론도 대표 페미 언론인 한경오가 일제히 이대표 공격 결국 이대표 윤리위 회부 6개월 당원 정지 엔딩', '생각해보니까 동네 동호회에서도 한 회원이 자기 패거리들 마구 들여와서 동호회 장악해버리는 케이스가 있다고 들음']"
나치였으면 이미 살처분인데.,"['전장연 최신 근황', '혜화역 안에 울타리 쳐버림 그리고 침묵시위한다고 역안에서 피켓들고 있다가 경찰이 끌고 나가니까 경찰들한테 “니들이 나치냐”하고 어제 라이브 방송으로 그러더라', '정권 교체되면 저짓거리 안 했할 걸 아니까 더 괘씸하단말이지']"
나치였으면 가스실 들어갔을 놈이,"['전장연 최신 근황', '혜화역 안에 울타리 쳐버림 그리고 침묵시위한다고 역안에서 피켓들고 있다가 경찰이 끌고 나가니까 경찰들한테 “니들이 나치냐”하고 어제 라이브 방송으로 그러더라', '저게 전차야 휠체어야 ㅋㅋㅋㅋ']"
장애인이라고 민폐 끼치는 것까지 이해해줘야 하나?,"['전장연 시위 때문에 큰 피해를 입은 대학생들', '.', '나도있네 저기에 시팔 진짜 존나 힘들었다']"
여성은 유체역학 남성은  고체역학같은 개소리하는걸 사상이라고 주장하고 다닌다는게,"['이준석 지지 이유 <페미니즘의 역사와 현재>', '1. 페미니즘에 대하여 나는 1세대 페미니스트지만 지금은 그리 칭하지 않는다. 사회적 약자를 위한 여성의 인권을 위해 활동하였고 그것을 자랑스럽게 여기며 호주제 폐지등 여러가지 안건에 대하여 스스로를 페미니스트라 하였다 당시 호주제는 불평등과 더불어 사회적인 문제점이 뚜렷했기에 이에 적극적으로 폐지해야 한다 주장했다. 그러나 지금의 페미니즘은 변질 수준이 아니라 변종 레벨에 다다르면서 이것은 파괴되어야 할 잔재라고밖에 평가하지 않는다. 페미니즘의 변질의 가장 큰 이유는 이것이 돈이 되고 벼슬이 되기 때문이다. 학문적인 페미니즘을 통하여 부와 명예와 벼슬이 보장되었고, 기존의 페미니즘보다 과격하고 일방적이며 비논리적이더라도 여성의 이익에 부합된다면 그것이 페미니즘이라고 우기는 것이 각광을 받고, 그 과정이 순탄하지 않는다면 마치 적폐와 싸우는 성전으로 묘사함에 따라서 자기 스스로의 정당성을 강요했다. 이미 사회는 남성 위주의 패러다임이 급속도로 붕괴되기 시작하였고 대통령 당대표 CEO등등 사회 최요직에 여성이 등장하는 것이 당연스러웠으며 여성이 상사인것에 대하여 남성으로서 불만을 가지는 것은 부조리하고 동의받기 어려운 사회가 되어 가고 있었다. 여기서 시간의 경과를 두고 패러다임의 변화를 사회가 안정적으로 받아들여야 한다는 의견을 가진 사람도 많았다. 구세대의 패러다임과 변화되는 패러다임이 공존하는 시기이기 때문이다. 그러나 여기에 엑셀을 밟아서 더욱 더 여성을 인권을 위한다는 명목으로 과격하고 비논리적인 주장이 등장하였고, 이것이 돈과 벼슬이 되는 시대가 열리고 말았다. 이러한 과격한 논리의 기반은 사회적 합의와 패러다임의 조화보다는 법률적 강요에 의한 강압적 태도를 유지하였고, 실제로 정치인들을 로비하거나 선거때 투표를 내세워서 법률적 변화를 통한 사회적 변화를 꾀하고 있었다. 흔히 페미니즘으로 장사질하여 국회의원에 당선된 자들이 발의한 법안을 살펴보면 여성이라는 이름으로 불소추특권을 줘야한다는 해괴망측한, 민주주의 법치를 무시하고 성에 의한 특권계급화를 내세우는등 말도 안되는 일이 벌어져도 그것이 여성의 이익이라는 이유만으로 허용되고 오히려 페미니즘의 투사로 묘사하고 있었다. 현재는 모든 여성의 이익에 대한 변명과 정당성을 위하여 페미니즘이 남용되고 있으며, 이는 사회적 합의를 무시하고 남성과 여성의 대립구도만을 창출하고 있다. 과격해진 페미니즘은 더 이상 공론화의 장에서 사회적 합의를 이끌어 가는 수단으로 매우 부적합했으며 이에 대하여 입법을 통한 강제적 변화에 초점을 맞추게 되었다. 한국 사람들의 준법 정신에 있어 법은 따른다라는 마인드가 강한데, 입법을 통해 강제적 의무로 페미니즘을 악용하기 시작한 것이였다. 이에 따라 정치권을 모색했고 그 결과 민주당이 당첨되었다. 문재인은 민주당과 자신의 지지를 위하여 국민을 남성과 여성으로 나누었고, 그 여성의 표를 가져오기 위하여 과격한 페미니즘을 강제로 수용하기 시작했다. 장관 임명에 대하여 무조건적인 여성 자리라고 못 박은것이 대표적인 예시이다. 국민이 남성과 여성의 젠더문제로 싸우더라도, 정치권에서는 성별 상관없는 다 같은 국민이라고 통합해야 할 의무가 있었음에도 불구하고, 자신의 정치적 이익을 위해 국민을 성별로 갈라놓고 한쪽에 특혜를 줌으로써 다수에 의해 선출되는 민주주의 시스템을 악용하였다. 이는 역사적으로 심판받을 것이라 생각한다. 간단한 예시를 들어보자. 이번에는 국민을 혈액형으로 나눠보는건 어떤가? 혈액형 A형 국민, B형 국민, O형 국민, AB국민으로 나누었을때 이중 가장 많은 비율을 가진것은 O형 국민이다. 범죄 피해자 비율등을 조사해서 O형 국민이 비중이 크다면 정치권에서 O형 국민을 피해자로 규정하고 O형 국민을 우대해서 표를 끌어올리고 왜 혈액형으로 국민을 나눠서 갈등을 조장하는가 라는 근본적인 지적에 귀를 막고 계속 추진한다면 얼마나 미친짓인가 실제로 문재인은 이것을 성별 갈라치기로 실행하였으며 스스로 페미니스트 대통령이 칭했다. 이에 따라 과격한 페미니즘은 문재인을 통하여 여성 조직등을 만들어 온갖 혜택을 누리며 사회에 강제로 입법을 통해서 여성 우월주의를 전파하고 있다. 페미니즘에 대한 자성의 목소리가 없는게 아니다. 이같은 목소리는 묻히고 무시당하며, 과격하고 비논리적인 여성 우월주의가 페미니즘으로 각광받을 뿐입니다. 실제로 정상적인 페미니즘의 사고관을 가진 자는 대학 강사에서 교양을 가르치는것이 한계인 반면, 남성을 적대화하며 여성 우월주의를 강하게 낼 수록 인정을 받아 정치권에 발탁되던가, 여성조직을 만들어 보조금을 받고 있는게 현실이다 여기에 흐지부지하기 위해 에코 페미니즘까지 들먹이던데, 제일 웃긴건 에코 페미니즘을 들먹이는 사람 조차 제대로 된 개념을 이해하지 못하고 변명 수준이라는 것이다. 페미니즘을 학문적으로 인정받기 위하여 여러가지 논거를 두고 세분화 시키려는 시도가 있는데, 이러한 것들은 여성 우월주의라는 결론 아래 근거를 짜집기한 것에 불과하며 거론할 가치가 없다. 에코 페미니즘을 설명할때 온갖 사례를 들어가며 말하지만 결론적으로 이제까지 지구의 역사는 남성 위주로 진행되었으니, 이제부터는 여성 위주로 진행되어야 한다는 것이다. 그 근거를 지구온난화부터 상관없는 것까지 끌어오며 학문이라고 주장하는 것이니, 이에 대한 토론을 한다면 도금이 벗겨져 나가는 것은 어렵지 않다. 페미니즘을 좀 더 거창하고 인류적으로, 역사적으로 정당성을 발휘해야 한다는\xa0헛신념 아래 어설픈 지식으로 말장난 하는 수준을 학문이라고 부르는것 자체가 아이러니 하다. 정치인들 일부는 투표권의 절반을 가진 여성을 상대로 이러한 강압적 페미니즘에 항복하였고 강제로 페미니즘의 노예가 되었다. 그들이 원하는 것은 법률적 강압성에 따른 사회의 강제적 여성 우월을 획득하는 것이였고, 정치인들은 페미니즘을 존중한다는 그럴듯한 이름 아래 묵인하고 있다. 이러한 성에 의한 투표가 심화되어 정치인이라는 지도자를 선출하는 데 있어 페미니즘이 기준이 되는 최악의 상황이 초래될 수 있고 있다. 이미 민주당은 페미니즘에 고개를 끄덕이지 않으면 자리를 보전하기 어려울 정도로 망가졌다. 물론 이것을 초래한 1등 공신은 문재인이다. 대한민국 법치는 100명의 범죄자를 놓치더라도 단 1명의 무고를 없애겠다는 주의를 표명하고 있다. 그러나 페미니즘은 반대로 100명의 무고자가 범죄자 취급을 받아도 단 한명의 범죄자를 처벌하겠다는 주의를 표명하고 있다. 일방적인 폭로는 존중받아야 할 존엄의 수준에 오르며, 피고인에게는 방어권을 박탈당하는 것이 정의롭다 말하며, 언론의 폭력과 낙인 속에서 단 한명의 무고를 구제해준다는 의지는 존재하지 않았다. 생각해보면 여성가족부를 신설할때 극렬하게 반대했어야 했습니다. 페미니즘으로 인하여 벼슬길이 열리고 먹고 살기 위한 장사도구 수단이 되어감에 따라서 변질된 적폐수준을 보면서 지금까지 한탄한다. 2. 이준석 지지의 이유 정치권에 페미니즘이 잠식하여 눈치나 보는 이 문제를 해결하겠다고 나서는 정치인이 없다. 오히려 페미니즘을 지지하는 세력을 자신의 정치적 기반으로 하겠다고 설치는 정치인은 부지기수로 많다. 여성이라는 표 이익을 취하기 위한 정치권과 사회적 합의를 무시한채 자신들의 억지를 강제로 입법화해서 실현시키려는 페미니즘의 환상적인 하모니다. 이는 대한민국을 병들게 하는 바이러스임에 틀림 없지만 정치권 전부가 외면하고 있다. 이것은 국민을 갈라치기 하지 말아야 한다는 대론에 의해서 쉽게 부정된다. 이미 대한민국은 학벌, 지역 연고의 갈라치기가 성행하여 부작용을 일으키는데 이를 해결하기는 커녕 성별 갈라치기까지 더하려고 하니 나라가 제대로 굴러가겠는가. 단언컨데 이를 공개적으로 지적하고 개선해야 한다고 하는 이가 바로 이준석이다. 당연스럽게도 이준석의 페미니즘 개선에 대한 공론화와 토론은 많은 여성들에게 원한을 샀으며, 실제로 신당 창당에 있어 여성 지지율이 극단적으로 낮게 나온다. 그럼에도 불구하고 문제를 지적하고 해결해 나가겠다는 정치인이 이준석이다. 현재의 페미니즘이 정당한가라는 주제는 토론의 대상이 될 수 없었다. 이미 극단적인 여성 우월주의만이 남았으며, 이는 사회적 합의나 논리, 정당성을 포기하고 정치권을 압박해서 입법으로만 증명하려는 현실인데 토론으로서 무엇이 정당한가라는 주제는 성립이 되지 않는다. 여기에 토론 능력이 뛰어난 이준석을 상대로 현재의 페미니즘이 1%나마 토론으로서 성과를 거두기는 불가능하다. 정치의 생명은 지지율인데, 이를 멱살잡아 협박하듯이 압박하는 조직은 여럿 있다. 페미니즘과 전장연이 대표적인 예시인데, 많은 정치인들이 이 문제에 대해서 쉬쉬하거나 회피를 위한 모습을 보이지만 이준석만큼은 당당하게 자신의 지지 손해를 감당하고 정상적인 태도로 지적을 하니, 메신저를 공격하는 <혐오>라는 이름으로 그를 공격하였다. 이준석의 페미니즘에 대한 접근을 보면 남성 우월주의를 바탕으로 전면적인 승리를 원하는 것이 아니다. 그는 페미니즘에 대하여 항상 같은 말을 한다 <페미니즘으로 그걸 하겠다면 나와 토론하자> 민주당과 문재인이 성별 갈라치기를 하여 국민을 반으로 쪼개놓은 것을 보수인 이준석이 해결하려는 이 어처구니 없는 상황에 쓴 웃음이 나온다. 그러나 페미니즘을 이용하여 정치에서 빌어먹으려는 세력과는 달리 이준석에게 이 페미니즘은 많은 사회문제 중 하나일 뿐이다. 지금도 온갖 음해를 받는 그에게 당당히 말해주고 싶다 이준석, 당신이 옳다', '본문에 썼지만 이미 상식을 포기하고 입법을 통한 강제 실행이 목표가 되었으니 그 괴리는 더 심해질겁니다']"
걍 디졌으면,"['[속보]지하철시위 전장연 대표 혜화역서 체포됐다 병원이송', 'https:naver.me5uiVYYx0', '제일 불쌍한건 서울교통공사 직원 분들 ㅜㅜ']"
이래도 경찰이랑 법조계에서 처벌 찔끔찔끔 항듯,"['[속보]서울교통공사 전장연 시위 원천봉쇄…불법행위 법적 조치', 'https:n.news.naver.comarticle0310000790485?type=breakingnews 잘가고', '노무현이 저런 놈들 뚝배기 잘 날렸는데... 문쩝쩝 때 세력 너무 커졌음']"
저 아저씨 라임 오지던데 힙합하는 새끼들 저것보다 못하면 반성해야함,"['비폭력 불복종 행동 탄압을 멈추라는 전장연', '국가상대로 손해배상 소송 걸었음 ㅋㅋ']"
[삭제된 댓글입니다.],"['전장연...내년부터 지하철 막고 시위해도 월급 안나옴.', '장애인 권리중심 공공일자리??? -출처 : 전국장애인철폐연대 장애인이 미술, 공연, 시위 , 퍼포먼스하면 노동으로 인정하고 월급 주는 사업.... 지하철 막고 시위하면 장애인 일자리 사업으로 월급받던걸 내년부터 못 받음........ 장애인에게 어떻게든 노동으로 인정해주고 지원해주는건 나쁘지 않아보이지만... 항상 그들은 우리의 예상 이상으로 대단함.... 의사소통도 못하는 장애인을 장애인요양시설 없애고 시위에 동원 하더니 장애인에 대한 인식을 나락보내고..... 이제 시위 한다고 돈도 안나오니 내년부터 지하철 시위 없을수도... -출처 : https:n.news.naver.comarticle0280002664597', '이 병신은 전장연이 정의당과 밀월 관계고 민주당 증오하는 것도 모르네.  민주당만 없으면 민주노동당이 양대정당이란 꿈은 원래 진중권이 민주노동당원일 때부터 다들 하던 소리야.']"
사실 안좋은 의미에서 쓰다가 통용적으로 쓰이니 부정적인 맛이 빠진것도 많음 ㅋㅋ,"['와 내가 쓰거나 스트리머들 쓰는 밈,유행어가 안좋은걸로 시작한것도 많구나......', '난 한잔해가 롤 한타같은거할때 용 한타 교환 안 좋았는데 그래도 용은 우리가 먹었어 한잔해~~ 긍정적으로 생각해 4용까지 천천히 보자 힘내자!! 이런 느낌으로만 알았는데..... 기습숭배는 순간순간 기습적으로 숭배하고싶을만큼 좋아서 숭배한다.... 뭐 암튼 말이 꼬이는데 이렇게 생각했는데... 부정적인 단어라고 생각 1도 못했네... 지금보니 전장연 뭐시기에서 시작됐다고도하고 ㄷㄷ 그리고 대 0 0 이것도 대가 뭐가 또 있어?;;;;; 그냥 눈으로만 보기엔 진짜 긍정적인 생각만 했는데...', '걍 대부분이라고 보면됨 인터넷 밈은']"
대 o o 이거는 진짜로 골 넣거나 좋은 플레이하면 대 o o 이런식으로 쓴거라 부정적인건 아님,"['와 내가 쓰거나 스트리머들 쓰는 밈,유행어가 안좋은걸로 시작한것도 많구나......', '난 한잔해가 롤 한타같은거할때 용 한타 교환 안 좋았는데 그래도 용은 우리가 먹었어 한잔해~~ 긍정적으로 생각해 4용까지 천천히 보자 힘내자!! 이런 느낌으로만 알았는데..... 기습숭배는 순간순간 기습적으로 숭배하고싶을만큼 좋아서 숭배한다.... 뭐 암튼 말이 꼬이는데 이렇게 생각했는데... 부정적인 단어라고 생각 1도 못했네... 지금보니 전장연 뭐시기에서 시작됐다고도하고 ㄷㄷ 그리고 대 0 0 이것도 대가 뭐가 또 있어?;;;;; 그냥 눈으로만 보기엔 진짜 긍정적인 생각만 했는데...', '한잔해 사비 선수시절 그 점유율은 이겼잖아 한잔해~ 이게 바르샤 질때마다 올라오는게 ㅈㄴ웃겼는데 ㅋㅋ']"
원조기습시위 ㄷ,"['전장연 오늘자 근황', '인천공항 시위중 정보) 전과 26범 박경석 대표는 해외를 비행기 타고 잘 갔다온적이 있다', '나보다 더 잘돌아뎅기는것 같은데?']"
이동권 자랑시위 ㅋㅋㅋ,"['전장연 오늘자 근황', '인천공항 시위중 정보) 전과 26범 박경석 대표는 해외를 비행기 타고 잘 갔다온적이 있다', '상식선에선 휠체어 장애인석 만들어 달라는거 아닐가 근데 전장연이라 저런 시위하고 후원 오지게 빨려는 목적이겠지만 정식 장애인 단체도 아니면서 왜그러는지는 나도 모르겠다']"
전청조나  전장연이나..ㄷㄷ전씨들이문제구만,"['전장연 오늘자 근황', '인천공항 시위중 정보) 전과 26범 박경석 대표는 해외를 비행기 타고 잘 갔다온적이 있다', '옹호하던 애들 지금 아가리 다 싸물고 있는게 웃음벨 ㅋㅋㅋ']"
존나답답하다,"['전장연의 기분을 느꼈습니다. 애우탭 및 해축갤 자숙하겠습니다.', 'Good bye 애우탭...', '포 맡겨두세요']"
그새끼에 대해 아는게 아무것도 없는데 열등감이니 뭐니가 왜 나와요?,"['아니 진호개님 대체 전장연한테 무슨 열등감잇길래', '왤캐 발작일으켜요??', '진호개님 사과포 드릴게요 ㅜㅜ']"
감사합니다 몰라서 여쭤보는거에요,"['근데 진짜 몰라서 그러는데 진호개님 전장연 짭 아님?', '아무리 봐도 전장연 짭 그 이상 그이하도 아닌거같은데', '이 병신은 자꾸 날 들먹이네']"
넌 왜 안함? 속슬로 시위함해야지 !!,"['노점상들 민노총 붙어서 시위하넹...', '옷가게 앞에서 옷가게 좌판피고 니들만 사람이냐 면서 악상 민원으로 철거 당한다고 감성팔이하네 세금을 내는가 x 남에게 피해를 주는가 o 아니 애초에 불법으로 하면서 바로 앞 상가랑 같은 종목으로 들어와서 염병한건 먼 버러지 같은 짓들인지 한국은 전장연 민노총 이거 붙으면 다 문제있는거 같네', 'ㄹㅇ 그런거 같음']"
납작 엎드리는건 상대가 전장연일때만 합니다,"['與 최고위 합류 김예지 이준석·유승민 다양한 목소리 포용해야', 'https:n.news.naver.commnewsarticle1190002760499?sid=100 진짜 역겹네... 니가 대표 개무시하고 전장연 앞에서 무릎 꿇은건 기억안나냐?', '포용이란 모욕적 언사  쓰지 말고 납작 엎드려서 삼고초려를']"
저거 무슨게임인데 더빙이 돼있음?,"['어우 풍형이 했던 Editor 지금 실황하는거 보는데 마냥 웃을수만은 없네', '통계의 함정부터 시작해서 나도 개ㅈ같았던 전장연 시위에 살인사건 뒤집어 씌우기까지... 씁쓸하구만', '펜의 무서움']"
본인이 굳이 정치성향 드러낸 상황인데??? 본인이 초래한일은 본인이 감당해야지,"['안산반응 왜안좋나했더니', '전장연옹호했었구나', '그렇다고해도 너무 까이긴하던데 결국 양궁국가대표지 사상국대대표가 아닌데']"
현닉 쪼쪼댄스,"['그러고 보니까 전장연 어디 갓냐', '얘는 진짜 미친놈이어서 재밋엇는데', '검색해도안나와']"
ADHD로 정신건강의학과다니는데 존나어이없네 '자유' 귀에 피나도록 외치는 우파정당에 왜들어옴,"['김예지, 천하람 책 선물에 혐오조장 우려스럽다 일침', 'https:n.news.naver.commnewsarticle0030012090986?sid=001 전장연 시위 또 시작했는데 거기가서 또 무릎안꿇음?', '논리적으로 반박이 안되면 혐오래. 정치인이 논박을 할 생각을해야지, CD판을 튼거도 아니고 계속 똑같은 소리만할거면 그냥 그만 둬라, 세금아깝다']"
일반인,"['전장연 출근길 지하철 탑승시위로 10∼15분 지연', '(서울=연합뉴스) 장보인 기자 = 전국장애인차별철폐연대(전장연)가 지하철 탑승 시위를 재개하면서 11 일 출근길 서울 지하철 2호선 운행이 10 ∼ 15 분간 지연됐다. 전장연은 이날 오전 7시 30 분께 지하철 2호선 당산역에서 열차를 탄 뒤 시청역까지 가면서 역마다 내렸다 타는 방식으로 선전전을 한 뒤 오전 8시부터 시청역에서 기자회견을 했다. 이들은 다시 시청역에서 충정로역 방면 외선 순환 열차를 타고 가다 홍대입구역, 신도림역 등에서 내선 순환 열차로 갈아 타고 을지로 3·4 가역 쪽으로 이동했다. 이 과정에서 경찰과 서울교통공사 직원들과 활동가들 사이에 실랑이가 벌어졌다. 공사는 시위 여파로 오전 8시 50 분 기준 내선 순환 열차가 10 분, 외선 순환 열차는 15 분가량 지연됐다고 전했다. 전장연은 지난 5일 출근길 지하철 탑승 시위를 8개월 만에 재개한다고 밝혔고 이날 두 번째로 탑승 시위를 했다. 단체는 내년도 정부 예산안에 장애인 이동권과 중증장애인공공일자리를 보장하고 장애인 탈시설을 지원하는 예산이 충분히 포함되지 않았다고 주장하고 있다. https:naver.meGa20hao5', '비장애인?? ㅋㅋㅋ']"
8개월만이리는데 겨울은 안춥나,"['전장연, 약 8개월 만에 출근길 지하철 탑승시위 재개', 'https:naver.me5nXqnqle 아오..전장연시치', '나뚜믄 눕는다']"
네 맞아요 팩트로 가서 말 들어줬고 사과까지 했어요. 근데 그게 공조가 아니란게 팩트에요 ㅋㅋㅋㅋㅋㅋㅋ 팩트가 근거를 기반으로 논리적으로 증명된 사실이란건 아시죠?ㅋㅋㅋㅋ 합의라는 결과를 낸것도 아냐 ㅋㅋㅋ 뒷돈을 준것도 아냐 ㅋㅋㅋ 한패인것도 아냐 ㅋㅋㅋㅋ 아니 왜 증거 가져오라던분이 증거 다 가져다 주니까 근거 1도 없는 뇌피셜 정신승리를 박으세요?ㅋㅋㅋㅋ 니 생각이 틀린거에요 ㅋㅋㅋ 증명된 사실이구요 ㅋㅋㅋㅋ,"['전장연, 약 8개월 만에 출근길 지하철 탑승시위 재개', 'https:naver.me5nXqnqle 아오..전장연시치', '아니 팩트로 가서 말들어줬고 사과까지 했는데요...? 저는 그정도면 충분히 공조했다고 생각하는데 님은 아닌가봐요!']"
또 차없는 직원들 픽업해오라고 특명 떨어지겠네 ㅅㅂ....,"['전장연, 약 8개월 만에 출근길 지하철 탑승시위 재개', 'https:naver.me5nXqnqle 아오..전장연시치', '저분들은 못가는대가 없네']"
요즘 조심해야 할긴데..미친놈 만나면 취약한디,"['전장연, 약 8개월 만에 출근길 지하철 탑승시위 재개', 'https:naver.me5nXqnqle 아오..전장연시치', '1호선에서 하자']"
안녕하세요,"['전장연 <--- 이분 요즘 뭐해요?', '근황이 궁금합니다.', '아무도모릅니다 복커했는지조차도 완뭉했으려나']"
맹지은 저격수 왔네ㅋㅋ,"['맹지은 이 전장연새끼  진짜 개씹쳐웃기네 ㅋㅋ', '저새끼가 줄줄 따라다니니까 둘다 뮌헨가네 ㅋㅋ']"
모두에게 해당임,"['난 지체장애인 1급임. 주호민 사건에 대한 느낌과 모두에게 건네는 부탁.', '평소에 포텐이랑 농구 게시판만 눈팅하다 이번 주호민 사태로 펨코 가입을 하게 됐네. 나도 이제 펨붕이가 되다니... 난 95년생이고 병명은 척수성 근위축증이라는 근육병임. 근육이 힘을 못쓴다보면 되고 이 병을 들어본 사람은 알겠지만 대부분은 영유아때 죽음. 난 운좋게 경증이라 아직 살고 있다. 난 침착맨 팬임. 그래서 주호민도 좋아했지. 하지만 이번 사건은 정말 실망했어. 그의 팬이었고 장애 가정이라는 공통 분모를 가지고 있는 내가 이토록 실망했는데 일반인에게는 어떻게 느껴질지는 안봐도 뻔한 일 아니겠어. 다들 주호민 욕하고 있으니까 내가 이 글을 통해 말하고자 하는 건 다른 이야기임. 모두가 그러진 않고 따지자면 소수의 목소리겠지만 장애인 혐오를 거리낌없이 내뱉는 사람이 펨코든 타커뮤든 자주 보여. 장애인으로서 요즘 참 인터넷 보기 힘든 나날들임. 일반인도 그중에 문제 일으키는 사람이 나오는 것처럼 장애인도 마찬가지임. 문제를 일으킨 대상을 욕해야지 그 집단을 욕하진 말아줬음 좋겠음. 난 몸이 불편한거지 지적으로는 정상임. 그래서 일반 학교를 쭉 다녔기에 특수학급에 대해선 잘 모름. 난 인복이 좋아서 그런지 한번도 왕따같은 괴롭힘을 당한적이 없고 좋은 선생님만 만났음. 항상 내 옆엔 도우미로 지정된 친구 서너명이 붙어다녔고 이동, 화장실, 급식 모든 걸 다 도와줬음. 학교에선 날 위해 엘리베이터도 공사해 설치해줬지. 내 몸으로 대학생활은 불가능할듯해 입시는 포기했지만 내가 친구와 선생님과 학교의 도움이 없었다면 고졸 커리어를 가질 수 있었겠음? 중증 장애인은 나라에서 장애인의 권리를 지켜주고 지원을 완벽히 해준단들 절대 혼자 살아갈 수 없음. 장애인의 자립? 말이 자립이지 백프로 자기 힘으로 살아갈 수 있을까? 장애인은 언제나 이웃과 다른 사람들의 도움과 배려 호의로 살아가. 그렇기에 나를 도와준 사람들께 감사함을 가지고 삼. 너희들도 그렇겠지만 누가 남에게 민폐 끼치고 살고 싶겠어? 장애인도 남에게 민폐 끼치기 싫어. 하지만 어떻게든 도움이 필요하고 그렇기에 죄송할 따름이지. 이게 장애인과 장애 가정을 둔 일원 대다수의 마인드임. 적어도 내가 재활병원 다니며 수없이 봐온 장애인들은 말이야. 그래서 더욱 더 주호민이 이해가 안가고 화가 나. 내가 좋은 학창시절을 보냈다 했지만 딱 한번 중1 입학 초기에 날 괴롭힐라말라 자꾸 건드리는 애가 한명 있었음. 난 바로 엄마한테 말했지. 울 엄마가 그 애한테 어케 했을거 같음? 엄마는 걔랑 나랑 같이 중국집에 데려가 걔가 먹고 싶다는거 다 사줬음. 그리고 그당시에 2000원 했나? 비싼 하이테크 볼펜 색깔별로 여러개 선물해줬지. 그럼서 이렇게 부탁함. 우리 OO이는 친구들 도움없이 학교에 다닐 수 없어. 네가 좀 힘들더라도 OO이를 도와줬으면 좋겠다. OO랑 친하게 지내줄 수 있니?\xa0 라고 부탁했음. 그 이후로 그친구랑 친하지는 않았지만 더이상의 괴롭힘은 없었음. 이게 울 엄마가 특별하게 현명한 케이스일까? 아니, 장애 아동을 둔 학부모라면 누구나 이럴 것임. 왜? 그게 내 자식을 위한 길이니까. 울 엄마라고 그 친구가 안미웠겠음? 주호민 부부는 자기 자식을 궁지로 내모는 일을 벌인거야. 많은 사람이 장애인은 혜택을 많이 받는다. 장애인이 갑의 위치다. 특권층이다 말하지만 그건 아니라고 생각함. 전장연, 주호민 같이 소수의 케이스를 일반화한거지. 장애인은 필연적으로 을의 위치로 살아갈 수밖에 없음. 너희들 혹시 기억할지 모르겠음. 십년전 서울 강서구에 특수학교가 지어질 계획이었는데 지역에서 반대해 장애 아동 부모들이 단체로 무릎꿇고 빌었던 사건. 특수학교 수는 너무나 적어서 자신이 사는 구가 아닌 다른 구로 넘어가며 등교 시간만 몇십분 걸려 보내는 가정이 많았다고 함. 근데 특수학교가 집값 떨어트리는 혐오시설이라고 반대해 모두가 공분한 사건. 지금 분위기와는 반대되는 사건이지. 그리고 전장연... 이 시밤바 개샛기들 땜에 장애인 욕처먹은거 생각하면 ㅅㅂ 울분이 차오르네. 이놈들이 악질인게 뭔지 앎? 지들 배채우려고 그 ㅈㄹ 떨은 결과 정작 시위 본질인 장애인 이동권에 대해 아무도 관심을 가지지 않게됨. 지하철, 버스, 택시 이런 이동수단은 물론이고 보도블럭, 경사로, 문턱 등등 휠체어 끌고 다닐 환경이 울나라는 제대로 갖춰져 있지 않아. 너희들 밖에 돌아다닐 때 휠체어 탄 장애인을 얼마나 자주 봄? 많이 못볼 것임. 아직 많이 부족한 인프라야. 근데 미친 망할 시위땜에 장애인 혐오나 불러일으키고... 아니 인프라 개선이 되려면 일반인들의 공감과 지지를 이끌어내야할거 아님? 아오... 아... 감정이 격해져서 사족이 길어졌네. 암튼 3줄 요약. 1. 주호민과 전장연은 정말 욕먹어야 한다. 2. 하지만 그 대상만 욕해야지 장애인 전체에 대한 혐오는 하지 말아 달라. 3. 난 사회생활 할 수 없어 집에만 있다. 그래서 여자 한번 못 만나봤다. ㅅㅂ 섹스 해보고 싶다. 핸드폰으로 이거 쓰는데 50분 걸렸음. 댓글 답변 가능한건 해줄테니 잘 읽어줘. 아 글고 덴버 너겟츠가 담 시즌에도 우승한다.', '사귀는 건 못해봤어도 쎆쓰는 해봤다면? 추천은 누름']"
이동권 확실히 보장되는군,"['어제 혜화역 갔다가 유명인 구경함', '경찰들 잔뜩 있길래 뭐하나 했는데 전장연 오세훈 규탄 시위하더라 유명한 그 분 존안도 1.5m 거리에서 관찰함 사진보다 수염 훨씬 더 덮수룩 했던 것만 기억남 날씨 더웠는데 잘 돌아다니더라', '경찰들 개불쌍해보였음']"
