comment,context
걔는 지금 일반인이라 저쪽에서 안받아줄듯 ㅋㅋ,"['충격주의)전장연 내놔라 공공임대 챌린지.jpg', '아... 할말을 잃음 불법을 저질렀으면 교도소 가야지... 아니 근데 진짜 신기하게 이 할아버지가\xa0 방송에 펨코 출연해주었음 ㅋㅋㅋㅋ', '이준석이 정치적 의제로 만들고 개같이 유기해서 터치 못하게 됨ㅋㅋㅋ']"
하긴 이태원 참사 부검해야한다. 마약이다. 민노총 간첩 공작이다 하는 놈들이니까 ㅋㅋㅋ,"['전장연 근황.news', '조계사 대웅전 점거함... 스님들 무슨 날벼락... 그나저나 이제 지하철에서 절로 옮겨간건가?? 아니면 지하철도 계속 하는건가...', '솔직히 틀튜브에서 한번 저격하면 그냥 쟤네들은 끝일듯']"
아니 산까지 타면서 뭔 이동권을 보장해라는거야 진짜,"['전장연 근황.news', '조계사 대웅전 점거함... 스님들 무슨 날벼락... 그나저나 이제 지하철에서 절로 옮겨간건가?? 아니면 지하철도 계속 하는건가...', '절은왜...?']"
좌우 정치인들이 천룡인 만들어놨는데 막을수 있나 이제 ㅋㅋㅋㅋㅋ,"['전장연,  조계사 대웅전 기습점거', '원본기사(기사내용 수정함) https:www.beminor.comnewsarticleView.html?idxno=24292 다른 기사들 http:www.beopbo.comnewsarticleView.html?idxno=313358 https:n.news.naver.commnewsarticle0250003242130?sid=102', '부처님 손바닥으로 찍어눌러야함']"
왜 간거임?,"['전장연,  조계사 대웅전 기습점거', '원본기사(기사내용 수정함) https:www.beminor.comnewsarticleView.html?idxno=24292 다른 기사들 http:www.beopbo.comnewsarticleView.html?idxno=313358 https:n.news.naver.commnewsarticle0250003242130?sid=102', '이동권 보장 ㅈㄴ 잘돼있네 시발것들 ㅋㅋㅋㅋㅋ']"
예산 다 깎아버려 지하철 시위 안한다고 서명받고 돈줘라,"['전장연 시위 4호선에서 다시 재개', '', '해줬는데 또 뭘해달라고 저지랄임? ㅅㅂ']"
극 초반에는 이해하는 사람들 많았음 근데 적당히 처 해야지 이해를 하지 ㅋㅋㅋㅋㅋㅋㅋㅋ,"['전장연 시위 지지하던 사이트... 이용자들 바뀐듯함', '4월 장애인 권리 신장에 자기 일처럼 공감하고 따뜻한 마음으로 지켜보며 불편을 감내하는 착한 마음씨를 가진 이용자들... 보기만 해도 눈시울이 붉어진다 4개월이 지나 8월... 남초 첩자들이 잠입했는지 혐오에 찌들기 시작한다 그리고 어제... 4월의 이용자들은 어딘가로 사라지고 공감 없이 자기 이익만 바라보는 이용자층이 한 커뮤를 집어삼켰다... 이제 개념커뮤 하려면 어디가야 하냐..', '어디 조용하게 시위한 사진 들고와서 이렇게 시위하면 아무도 모른다고 말하면서 옹호함']"
팩트 여기도 똑같았다 ㅋㅋ,"['전장연 시위 지지하던 사이트... 이용자들 바뀐듯함', '4월 장애인 권리 신장에 자기 일처럼 공감하고 따뜻한 마음으로 지켜보며 불편을 감내하는 착한 마음씨를 가진 이용자들... 보기만 해도 눈시울이 붉어진다 4개월이 지나 8월... 남초 첩자들이 잠입했는지 혐오에 찌들기 시작한다 그리고 어제... 4월의 이용자들은 어딘가로 사라지고 공감 없이 자기 이익만 바라보는 이용자층이 한 커뮤를 집어삼켰다... 이제 개념커뮤 하려면 어디가야 하냐..', '여기도 똑같앗긴함']"
PC의 현실이지ㅋㅋ,"['전장연 지지하던  여성시대 근황', '개년들\xa0 이제와서....', '지하철 한번이라도 타본사람이몀 극혐할듯 ㄹㅇ ㅋㅋ ??? : 회사안다녀!']"
떼쓰면 되는 나라,"['전장연이 요구한 장애인 예산 결국 반영', '돈 줬으니 이제 며칠 시위 안해줄게 내일 아침 기자회견 ㅋㅋㅋㅋㅋ 이나라는 떼쓰면 테러리스트의 요구도 들어주는 호구병신국가라는게 다시한번 증명이 돼버렸다', '하...']"
경찰 고위층하고 정부 여당야당 할거없이 조지고 있는데 못함,"['전장연이 요구한 장애인 예산 결국 반영', '돈 줬으니 이제 며칠 시위 안해줄게 내일 아침 기자회견 ㅋㅋㅋㅋㅋ 이나라는 떼쓰면 테러리스트의 요구도 들어주는 호구병신국가라는게 다시한번 증명이 돼버렸다', '두창이가 직접 담궈서 다음 총선 전까지는 부활 못 할듯']"
탈시설 지원 증액 =  사실상 좆민단체 용돈 아닌가 ㅋㅋㅋㅋㅋ,"['전장연이 요구한 장애인 예산 결국 반영', '돈 줬으니 이제 며칠 시위 안해줄게 내일 아침 기자회견 ㅋㅋㅋㅋㅋ 이나라는 떼쓰면 테러리스트의 요구도 들어주는 호구병신국가라는게 다시한번 증명이 돼버렸다', '어허 저분들은 특등시민 ""장애인""이란 말입니다 어디 4등시민 청년따리가 시위하는걸 들어줄꺼라고 생각하시는지']"
윤무당 민주당 스파이맞다니까 ㅋㅋㅋㅋㅋㅋ 문재앙의검 할때부터 알아봤다,"['전장연이 요구한 장애인 예산 결국 반영', '돈 줬으니 이제 며칠 시위 안해줄게 내일 아침 기자회견 ㅋㅋㅋㅋㅋ 이나라는 떼쓰면 테러리스트의 요구도 들어주는 호구병신국가라는게 다시한번 증명이 돼버렸다', '이거시 180석의 위력']"
"대가리 제대로 깨져있네 ㅋㅋㅋㅋ 전장연은 일반적인 장애인 단체가 아니고 정치 단체, 불법 시위 단체임 전장연에 대해 하나도 모르지? 펨코에라도 검색 좀 해보길 지금까지 했던 불법 지하철 시위는 이동권이랑은 아무 상관 없고 돈, 이권 내놔 하는 불법 시위였음 니돈이나 전장연에 기부하길","['전장연이 요구한 장애인 예산 결국 반영', '돈 줬으니 이제 며칠 시위 안해줄게 내일 아침 기자회견 ㅋㅋㅋㅋㅋ 이나라는 떼쓰면 테러리스트의 요구도 들어주는 호구병신국가라는게 다시한번 증명이 돼버렸다', '진심입니까? 어그로 입니까?']"
다 누가 뽑았게~ 아예 새로운 세대로 당 밀어줘서 3파전 안만드는 이상 답없지,"['전장연이 요구한 장애인 예산 결국 반영', '돈 줬으니 이제 며칠 시위 안해줄게 내일 아침 기자회견 ㅋㅋㅋㅋㅋ 이나라는 떼쓰면 테러리스트의 요구도 들어주는 호구병신국가라는게 다시한번 증명이 돼버렸다', '존나 모자란새끼들 니들은 민주당 깔자격도없어 테러리스트한테 대응하던 당대표 찌르는 미친새끼들']"
수능날 1호선에서하면 인정한다,"['전장연 수능에도 시위 안한다면 존나 졸렬한거 인증하네', '일반 시민 생계 막고, 가족 임종도 못지키게 하면서 수능날은 안한다? ㅋㅋㅋ 걍 뒤질거 같은날은 피해서 하는거 인증하는거네', '무조건 할걸 단 입실시간 이후에']"
아니 그래서 저거 해결할려는 정치인 있냐고 말 빙빙 쳐 돌리지 말고,"['“상일동행 84분후 도착” 전장연 5호선 출근길 시위, 시민은 분통', 'https:n.news.naver.commnewsarticle0160002063864?sid=102 5호선 가뜩이나 하남행하고 마천행으로 갈리는거도 병신같은데 거기에 전장연 시위까지 씨발 ㅋㅋ', '그래서 이준석 방식으로 해결이 됨? 오히려 관심도만 올려줬구만']"
두창이 뭐함?,"['전장연 때문에 지하철 승객 전원 하차...', '오늘자 5호선', 'ㅈ같네']"
전장연이랑 촉법이랑 싸우면 누가 이김? ㅋㅋㅋ,"['5호선에서 시위하던 전장연 대표... 시민이 항의하자 입꾹닫', 'https:n.news.naver.comarticle0230003727282?cds=news_edit', '민주당은 애초에 전장연 편이고 국힘은 안철수까지 나서서 이준석 몰아낼려고 쇼 까지 햇는데 나설 정치인이없지']"
그런데 국회의원들은 개돼지들 불편하다고 해도 아무 신경도 안 쓰지 않나 ㅋㅋㅋㅋ 실제로도 이미지 챙기느라 좆도 신경 안 쓰고 있는데,"['5호선에서 시위하던 전장연 대표... 시민이 항의하자 입꾹닫', 'https:n.news.naver.comarticle0230003727282?cds=news_edit', '진짜 아무 연고 없는 일반인이 지하철 시위해도 연행 안하는거임? 재네들 왜 아직까지 멀쩡히 시위하고 있는거지']"
진짜 염병하고 있네 ㅋㅋㅋㅋ,"['[속보] 전장연 지하철 시위 5호선 천호역 방화 방면서 진행... 지연 발생', 'http:www.thekpm.comnewsarticleView.html?idxno=138128 이새끼들은 진짜 왜저러냐?', '그동안 약자들한테 너무 관심이 없었다나 뭐라나 그래서 일반인들이 벌 받는거래 ㅋㅋㅋㅋㅋㅋㅋㅋ']"
국회폭파시키던지 해야지 시발 하는게없어,"['전장연 애@미 없는 새끼들', '지하철 시발 실화냐', '주사파 좌빨 정치꾼 장애인새끼들 싹다 죽여서 효수해야됨']"
일부 시위하는 장애인들아 그리 살지마라 시민들께 끼친 불편 다시 너희들에게 또는 너희 자식들에게 돌아간다,"['전장연 시위로 사고 터지면 어떻게 됨?', '아무래도 혼잡한 지하철에서, 철장같은 무게 있는 탈 것이 지나가면... 발 한 번 찧이는 순간 골절은 쉬울 텐데, 애들이라도 다치면? ‘그 시간에 아이들이 탈 줄 몰랐다~’ ‘사전에 방지할 수 없었다~’ 이러면서 그냥 넘어가려나... 사실 지난 번 2호선 기습시위 때 임원 회의 발표 못들어가서 𝙅𝙊𝙉𝙉𝘼 띠꺼움.', '주한미군 철수도....아 요룬이 먼저 썼네']"
시위 다시 하나보네,"['4호선 역대급 지옥철이네', '전장연시위에 어제 무궁화호 탈선 1호선도 운행지연되면서 역대급임 붐비는역마다 공무원배치된건가 그럼뭐해 전장연시위나막지 아오 암덩어리들 지하철 밀고 승질내고 장난아님 https:naver.mexD6AhtiS']"
경찰은 도대체 하는게 뭐냐 몇달 째 저러는데 그냥 모르쇠네,"['전장연 입갤ㅋㅋ', '진짜 딱 1주일 쉬었네 https:naver.meGNUnTfmg', '압사사고 참사가 일어나도 저 새끼들은 변함이 없네']"
근데 이말이 맞지 ㅋㅋㅋ 당장 펨붕이들 댓글 1개에 여론 왔다갔다 하는 병신들인데 지금 비아냥거리는 새끼들 분명 저거 무력진압하면 민주주의 국가에서는 좀 이지랄 선동에 100프로 넘어감 ㅋㅋㅋㅋ,"['전장연 시작됬다', '한동한 뜸하더니 기어나오기시작 출근하신분들 조심하세요', '병신']"
깨시민 분들 남의 애도에는 칼 같으면서 자기들 모임에는 아주 프리하시던 ㅋㅋㅋㅋㅋㅋ,"['전장연 다음주 시위 일정', '무책임 정부, 무응답 국민의 힘! 장애인권리예산˙권리입법 응답하라! 🔥42차에서 46차까지, 출근길 지하철 탑니다!🔥 📍11월 7일(월)~11월 11일(금) ✨️매일 아침 7시 30분 🧐삼각지역 ☞ 국회의사당 앞, 강동구청 ※장애인권리예산 투쟁을 위한 지자체 투쟁 일정으로 11월 7일 월요일은 국회의사당역과 강동구청으로 나뉘어 이동합니다. 무책임 정부, 무응답 국힘, 이제 그만! 장애인권리예산, 권리입법 책임져라! 우리는 장애인도 비장애인도 안전한 세상을 원합니다. 출근길 참고하세요', '니들 같은 애들 때문이 경찰 인력 모자란건데 니들이 할소리는 아니자나']"
저거 할거면 전장연 강경대응도 같이 수반되야 의미가 있는거지,"['지금 지하철 경찰 통제하면  좀 웃기긴 하겠네 ㅋㅋㅋ', '한쪽에서는 경찰이 통제하는데 근데 다른 한쪽에서는 전장연이 지랄하고 있음 ㅋㅋㅋㅋ 이거 \xa0사진 한장 찍으면 ㄹㅇ 올해의 사진상은 따놓은 거나 다름없네', '아 ㅋㅋ ㄹㅇ? 그럼 이제 전장연 시위 복귀하는 5일 이후 부터 ㄹㅇ 진국이겠네']"
하지 마 씨발들아 사람 존나 많은데서 굳이굳이 지랄하는게 사람새끼들이냐,"['전장연 내일부터 1주간 시위 안 한다.jpg', '이런 때에 시위하면 이새끼들도 좆되는건 알고있구나', '씹새들이ㅋㅋ']"
이제 지하철에서 사람 꽉 찼는데 막 들어온다거나 하면 사람들 그냥 밀어내고 그럴꺼라고 봄 전장연이 저거 막는다? 얘네 진짜 이제 사람들 머리 폭발할꺼임,"['전장연 내일부터 1주간 시위 안 한다.jpg', '이런 때에 시위하면 이새끼들도 좆되는건 알고있구나', '여러분 고마워 하세요^^ ㅇㅈㄹ하는거 같네ㅋㅋㅋ']"
자기들 목숨 걸 일은 못하지,"['전장연 지하철 시위 1주일간 진행 x', '.', '지하철 선전전하는순간 휠체어 타는게 아니라 지옥행 급행열차 타는건데']"
이번 기회에 쟤네들 쓸어버려야됨,"['전장연 지하철 시위 1주일간 진행 x', '.', '일주일 뒤에 다시 한다는 생각을 갖는게 놀랍네']"
북한도 911테러때는 규탄성명 냈지 그거랑 비슷한 상황 ㅋㅋㅋㅋㅋ,"['(속보)전장연이....', 'ㅋㅋㅋㅋㅋ존나 지들이랑 연관도 없는데 에휴 병진 일주일동안 안한다고 하네욯ㅎ (추가) 댓글이 하나 있는데... ㅋㅋㅋ지건마렵다', '맞아뒤질까봐 저런거지 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ', '맞아뒤질까봐 저런거지 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ']"
그냥 하지마,"['(속보)전장연이....', 'ㅋㅋㅋㅋㅋ존나 지들이랑 연관도 없는데 에휴 병진 일주일동안 안한다고 하네욯ㅎ (추가) 댓글이 하나 있는데... ㅋㅋㅋ지건마렵다', '원래 아예 안하는게 맞는건데 무려 일주일씩이나 중단해주는 ""은혜""를 베풀어주셔서 정말 감사합니다 전장연 테러리스트 씨발새끼들아. 그리고 저런 테러리스트들에게 무릎꿇고 손잡고 마음껏 지하철 테러를 자행할 특권을 안겨주신 국민의힘 정진석 비대위원장과 안철수 인수위원장, 김예지 의원, 그리고 우리의 위대한 수령 윤두창 각하께도 진심으로 감사드립니다 씨발럼들아.']"
최근에 2호선 빡세게해서 지하철 아예 안움직였음… 그래서 15분 대기타다가 포기하고 버스타러 가는데 그것도 전쟁이더라 욕밖에 안나왔음 ㄹㅇ,"['전장연 시위하는 노선이 어디임?', '아침 8시반쯤에 서울역 지하철 종종 타는데 여기 근처는 아님?', '많음. 근데 9호선 급행은 안한거로 앎']"
진짜 문재앙떄부터 저런 따라지 새끼들 존나 많이 생겨난 느낌이네,"['오늘 지하철 시위하는 전장연의 실체', '집 내놓으라 함', '생산성이라곤 바닥쳐박는 사람들이 생산계층에 뭘 저리 내놓으라고하냐 배려지 니들 권리가 아닌데']"
좌파정권 들어선 이후로 나라 꼴 진짜 병신 다 됐다 ㅋㅋ 근데 우파 병신새끼들도 그거에 물들었는지 옹호하는지 지들도 똑같은 짓 반복하는데 나라가 제대로 돌아갈리가 없지 정치인도 ㅂㅅ이지만 그거에 동조되고 물들어버린 국민이 ㅄ이니 나라꼴이 이모냥된거 솔직히 부인못한다 나라 이끌고 도움줘야할 지성인들부터가 ㅄ 다 됐는데 ㅋㅋ,"['오늘 지하철 시위하는 전장연의 실체', '집 내놓으라 함', '진짜 단체에 간첩 있어서 사회분란 일으키는거 맞다니까..']"
정갷로,"['석열아 지하철에 필요한거 4개알려준다 지지율반등가자', '1. 마스크해제 시발아 2. 역 좀 잘알려줘봐 3. 노인한테돈받아라 4. 전장연 무력으로 막아', '정갤로']"
저기는 기자들도 무서워서 안올듯,"['전장연 시위 청정구역ㄷㄷ', '', 'ㅇㅎ 그랫군요 몰랏삼']"
당사 앞 점거를 해야지 계속되는 지하철 점거가 아니라..,"['오늘자 전장연 서울대 반응', '서울대입구역 2호선과 낙성대역 2호선을 자주 이용하는 서울대 학생들이 많다고 한다', '장애인에대한 악감정과 편견만 차곡차곡 적립중 ㅋㅋ']"
박원순은 진짜 자살일까 타살일까 저렇게 욕심 많은 사람이 자살을 할까 싶기도 하고 여성편의 인권변호사가 성범죄를 저질렀으니 쪽팔려서 자살했을수도 있겠다 싶기도 하고,"['전장연이 요즘 발악하는 이유....', '전장연은 집행유예 받고 또 전과가 추가되었는데 계속 발악하는 이유가 뭘까..... (종특이긴 하지만..) 물론 다들 알다시피 탈시설에 떨어지는 돈때문이겠지만.... 중증장애인 1명을 탈시설 시키면 의식주 및 일상생활 모~~~~~~든걸 다 지원해줘야 하기때문에 예산 및 인력이 엄청남..... 그래서.... 출처 - https:blog.naver.comhunminchoi222899740505 저렇게 많은 전장연의 연관 단체를 만들고 진행시키려 했음.... 서울시는 탈시설지원법이 통과까지 되었고.... 그런데...... 쟤네들이 한 탈시설 시범사업이 인권유린과 사망사고 까지... 탈시설의 민낯이 뽀록남... 게다가 시설 장애인 부모 당사자 등장...!!! ------------------------------------------------------------------------- 요약 탈시설사업 하려고 다 준비해놨는데 탈시설 만행이 밝혀짐(조사중)+중증장애인 당사자 부모 등장 다된 밥상을 못먹게 생겼음....ㅡㅡㅎㅎ', '박원순은 천벌을 받은거 같다. 나쁜 짓을 너무 많이 했어']"
진짜 사회악.. 속없는 장애인들 꼬셔가지고 뭐하는짓인지,"['전장연이 요즘 발악하는 이유....', '전장연은 집행유예 받고 또 전과가 추가되었는데 계속 발악하는 이유가 뭘까..... (종특이긴 하지만..) 물론 다들 알다시피 탈시설에 떨어지는 돈때문이겠지만.... 중증장애인 1명을 탈시설 시키면 의식주 및 일상생활 모~~~~~~든걸 다 지원해줘야 하기때문에 예산 및 인력이 엄청남..... 그래서.... 출처 - https:blog.naver.comhunminchoi222899740505 저렇게 많은 전장연의 연관 단체를 만들고 진행시키려 했음.... 서울시는 탈시설지원법이 통과까지 되었고.... 그런데...... 쟤네들이 한 탈시설 시범사업이 인권유린과 사망사고 까지... 탈시설의 민낯이 뽀록남... 게다가 시설 장애인 부모 당사자 등장...!!! ------------------------------------------------------------------------- 요약 탈시설사업 하려고 다 준비해놨는데 탈시설 만행이 밝혀짐(조사중)+중증장애인 당사자 부모 등장 다된 밥상을 못먹게 생겼음....ㅡㅡㅎㅎ', 'ㄹㅇㅋㅋ']"
1호선에서 다시 붙자,"['전장연 이사람들 진짜 너무 이기적이다', '선량한 시민들은 대체 무슨 죄냐 이것도 엄연한 범죄인데 참..', '언더도그마의 횡포가 극에 달했음 미친나라다']"
시위를 61%나 지지한다는게 놀라울따름,"['전장연 대표 1심 유죄', 'http:news.tvchosun.comsitedatahtml_dir202210182022101890093.html', 'https://m.hankookilbo.com/News/Read/A2022062917550005889 미안하지만 전장연은 지지율로 증명함 ㅇㅇ;']"
5호선 타고 가야 빠른데 신도림가서 타야되겠네,"['실시간 5호선 전장연 (서대문역)', '실시간 5호선 전장연 5호선 방화행은 아예멈춘듯', '이걸 왜 놔두지 병신정부ㅋㅋㅋㅋ']"
5호선이지? ㅋㅋ ㅅㅂ 개빡치네,"['전장연 시위 너무 슬프네 아', '왜.. 왜.. 하필 월요일 아침에.. 왜 하필 내가 타는 지하철 호선에..']"
이건 좀 웃겼다 ㅋㅋ,"['오늘 전장연 시위 갔다왔더니 힘드네...', 'ㅋㅋ', '저 이제 취업해서 5호선 타야되는데 그만해주세요']"
안타깝네..어쩌다가 머리를 크게 다치셨길래,"['전장연 지하철 시위 실시간.mp4', '이번에 할배가 매드맥스 철창 직접 타고 다님                 뭐 해달라고 난리치는중', '윤두창아 노무현 빙의해서 시위하는 장애인들 뚝배기 깨버리자']"
장애인은 구청에서 면죄부라도 발급해주나? 경찰은 매번 직무유기네.,"['전장연 지하철 시위 실시간.mp4', '이번에 할배가 매드맥스 철창 직접 타고 다님                 뭐 해달라고 난리치는중', '저거 잡고있는 놈 카메라로 중계하는 놈 개병신']"
이미 연대에 졌다,"['고대 전장연 대표 경연 취소됨', '진짜 어이가 없네... 이거 이력삼아서 본인 스펙쌓으려하나....', 'ㅠ....']"
비행기에 택시탔나,"['전장연 초대한 고려대 인권국장 근황', 'https:fmkorea.com5036184196 고려대에 전장연 초대한걸로 어제 포텐감 어제 오늘 고파스 에타 등등에서 난리가 나고 한 공지가 올라오는데...(제일 밑에 내용 3줄요약 있음) 1. 회비 남용 함 (12명이서 교통비 136만원 식사 및 뒷풀이 비 55만원) 2. 19일에 장소 및 연사 논의 중\xa0(사실 2주전 컨택 완료)이라고 하고 20일에 전장연 대표 강연 기습공지 올림 3. 비대위 열어서 인권연대국 국장 해임 논의 예정', '오늘 하루 힘차게 좋은 아침 되세요']"
임종 지키러 가야하는데 안비켜주는 그 아줌마 짤보고 나였으면 앞에 카메라가 아무리 있어도 참아졌을까 싶더라..,"['포텐에 또 전장연 글 보이니?', '또 지랄났니?..', '당해보니 돛같더라 ㅋㅋ']"
아니 출근길에 왜 저런데 대중교통 이용하는 엄한 사람들에게 왜 저지랄인지,"['(출근길 정보) 전장연 시위 기사', '259 했더니 오늘은 자주갔건 4호선 회귀냐 돌아가면서... 어제 1시간 10분 2호선 타서 좆같았는데... 겪어보니 알겠더라... 4호선러 힘내삼 진짜 왜 출근하는 사람들이 피해를 봐야하는데 생각할수록 개 좆같네', '이준석이 초반에 잡으려고 했을때 잡아야했는데 에효']"
응 국힘 개병신 쓰레기 틀딱당 이준석 못 내쳐서 안달인 당,"['혐주의)옛날과 요즘 전장연 시위 모음.gif', '과거에는 철로에 들어가기도 했었음 요즘은 국민연금공단 외벽에 스프레이 뿌림                쓰읍 메모장 켜야겠다.', '정치권에서 이준석 혼자서만 전장연이랑 토론하고 올바른 소리내고 같은 보수정당애들도 오히려 전장연 편드는마당에 우리 제발 국힘 가입해서 천원씩 세달만내고 책당하자 그게 뭐 어렵나 이준석이 100%옳은건 아니지만 이준석만한 애들이 없다 국힘 틀딱새끼들 엿먹이려면 책당되서 투표 트롤링하는게 최고임 정치병 싫어하고 정치 자체를 혐오해도 정치가 모든 분야에 직,간접적으로 얽혀있음 지금 이 글만 해도그렇고 자 롤좀끄고 국힘 당원가입부터 드가자~ (집에 뭐 안날라옴 걱정 ㄴ)']"
1호선은 언제가냐,"['오피셜) 전장연놈들 드디어 2호선 침투 ㄷㄷㄷ', 'https:twitter.comseoul_metrostatus1571639550916829188 x.com 링크 자동 변환 중... 3,4,5호선만 노리다가 이제는 2호선... 그래도 양심은 있는지 강남구간에서 안하고 을지로구간 (물론 여기도 헬)']"
아씨발 진짜 20분째 당산이야 시발,"['실시간)전장연 놈들 근황.mp4', '철창 채우고 지하철 타고 있음                 조용한 지하철에 시끄럽게 스피커 키우고 노래트는중 근데 더 짜증나는것은 저 할배가 직접 노래 부르는 소리임 시발놈들아 듣기 싫다고 출처:', '무슨 조선시대 철장이냐? ㅋㅋㅋ']"
진짜 저사람들 존나 짜증나겠다 하..,"['실시간)전장연 놈들 근황.mp4', '철창 채우고 지하철 타고 있음                 조용한 지하철에 시끄럽게 스피커 키우고 노래트는중 근데 더 짜증나는것은 저 할배가 직접 노래 부르는 소리임 시발놈들아 듣기 싫다고 출처:', '하..']"
그나마 장애인에 우호적 동정적 시각 가지고 가지고 있던 사람들의 그것마저 지들 손으로 다 날려버리네,"['오늘 전장연 2 5 9호선 시위 예정입니다', '시청-동역사-여의도-국회의사당 시청-당산-국회의사당 출근길 참고하세요', '장애인이 왜 욕인지 몸으로 보여주시는 분들']"
폐미들 표팔이지ㅋㅋ,"['한동훈, ‘역무원 피살’ 신당역 홀로 찾아…“국가가 지켜주지 못했다”', 'https:n.news.naver.comarticle3660000840858?sid=102 대통령 코스프레까지 하는 윤항문 오른팔 항세자야 전장연은 방문 안하냐?', '항문 어용찌라시']"
역겹다 역겨워 ㅋㅋ,"['권성동 이새끼 전장연 숟가락 얹었다 ㅋㅋㅋㅋㅋ', '몇달이나 지나고 이제와서 ㅋㅋㅋㅋㅋㅋ 2시간전에 올림 ㅋㅋㅋㅋ', '그래도 개개끼 본질은 변하지 않는다.']"
천룡인을 어떻게 건드려,"['오늘자 전장연 시위에 개빡쳐서 개쌍욕박으면서 달려든 행님 ㄷㄷㄷ', '', '건드는순간 지옥임ㅋㅋㅋ']"
의경질할때 장애인시위 많이 나갔는데 장애인한테 함부로 손대면 난리남 전동휠체어타고 막 들이박아도 그냥 버티고 있어야 됨,"['오늘자 전장연 시위에 개빡쳐서 개쌍욕박으면서 달려든 행님 ㄷㄷㄷ', '', '간만보지말고 해결책 내놔라 찰스야']"
천룡인이 일반시민 죽인다고 잡혀가는거 본 적 있음?,"['오늘자 전장연 시위에 개빡쳐서 개쌍욕박으면서 달려든 행님 ㄷㄷㄷ', '', '아니 진짜 궁금한데 이거 왜 구속안되는거임?']"
모를땐 그냥 하여간 폐닭새끼들 ㅉㅉ 라고 달아보는 준민,"['갑자기 왜 불타나 싶었더니 또 그 팬덤이 난동부려서 그렇네 ㅋㅋ', '전장연같은 새끼들 ㅋㅋ']"
전혀 과도한 혐오 아닌데? 그냥 평범한 2001년생 초등 특수교육과 학생이면 쟤 SNS가 이 정도 관심 자체를 받을수가 없음 양궁 금메달 리스트라서 전 국민적으로 사랑받고 관심받는만큼 본인이 한 발언이나 행동에 대해서 합당한 비판을 듣는걸로 보임,"['다시보는 안산 전장연 발언.jpg', '지하철도 안타면서 응 말 안할꺼야 웅앵웅~~ 근데 광주여자대학교 다니고 있다는 발언은 왜한거냐? ㅋㅋㅋㅋ', '찾아보니 2001년생이네.. 막 장애인에 대해 배우고, 특수교육 뽕 차올랐을 때 저런 글 정도는 올릴 수 있다고 봄. 그런데 주변에서 죽자고 달려드니 기자회견 때 저 정도로 언급만 한게 아닐까 싶은데.. 저 발언이 베스트는 아니지만 그냥 어려서 미숙한 행동을 보인거라 생각하는데 페미 묻었다는 이유로 너무 과도하게 혐오하는 것처럼 보임']"
1호선을 안감 ㅋㅋㅋ,"['전장연과 싸우는 시민 2', '', '아직까지 폭력소요 안나온거보면 한국인들은 진짜 참을성 max이긴 함', '아직까지 폭력소요 안나온거보면 한국인들은 진짜 참을성 max이긴 함']"
"어떤 약자가 수천, 수만명의 시민들에게 지들 마음대로 불편함을 초래하면서도 처벌 안 받냐? ㅋㅋ","['전장연 사태 관련해서 꼭 기억해야 될 인간들', '나경원 안철수 국힘 비대위원장 정진석 (9.8) 대통령 인수위 김예지 민주당 고민정, 박홍근 등 윤상현(추가)', '전장연 지지하는애들 공통점) 폐급인간임']"
이 나라는 답이없다..,"['데이터주의) 오늘자 전장연 시위 영상', '방송에서 전장연 시위중이니 다른 교통수단 이용하라 함                 전장연에게 분노하시는 갓시민분 결국 시민분은 경찰에게 끌려가고 전장연 지하철 진입', '국회가서 개지랄하던가 왜 애먼 시민들이 피해를 받아야 함? 시민 패면 법 바뀌냐']"
경찰 미쳤나 이동권 침해하는 사람은 들여보내주고 막는 사람은 꺼지라고 그러면 ㅋㅋ,"['전장연하고 싸우던 아저씨 경찰이 끌고가서', '전장연 지하철 입성 ㅋㅋㅋ']"
저런거 볼때마다 장애인 특수지구 만들어서 보내고 싶다,"['전장연 시발 은근슬쩍 슬로건 바꿈 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ', '처음엔 이동권으로 시작 지금은 활동지원, 권리예산 달라는거임 쟤들이 말하는 활동 지원?? 탈시설 지원비 달라는거임. 맨 오른쪽에 자주 보이는 사람있지?? 발달장애인 까지 탈시설화 시키라 이거임 ㅇㅇ 발달장애인까지 탈시설 시키면 발달장애인들은 혼자서 생활이 절대 불가하기 때문에 결국에 사람을 고용해서 돌봐줘야함 사람을 고용 > 사업화 > 그돈 먹겠다는거임 ㅇㅇ 결국 사람목숨가지고 장사하겠다는거임', '오늘 2호선도 시위임? 강남역인데 기차가 전역에서 안옴;;']"
진짜 욕나오겠다,"['당일 전장연 2, 4, 5, 9호선 아침 기습시위.jpg', '연휴끝나자마자…', '윤통네 집앞에 가서 하거나 해당 국회의원찾아가서 항의 해라 일반 국민들 볼모잡고 뭔 개지ㄹ이야 다들 힘들게 사는데 뭐하자는건지 진짜 이기적인 개ㅆㄹㄱ들']"
이야 알등이가 이런 맞말을?,"['현시각 서울역 근황', '명절 끝나자마자 전장연 시위 재개해서 4호선 또 마비됨... ㅋㅋㅋ', '서울에 스크린 도어 없는 역 없나 거기로 오면 밀어버려야지']"
