comment,context
가즈아.,"['이와중에 내일 4호선 시위 예고한 전장연.....ㅁㅊ..jpg', '며칠전 공지도 아니고 오늘 서울교통공사에 올라온 따끈따끈한 공지...... 구라지??? 구라지????구라지????구라지????구라지????구라지????구라지???? 취소할거지????? 아무리 그래도 머리라는게 달려있으면.... 아직 시간 남았다..... 진짜로 하면 그땐 진짜 지옥 열리는거야.....', '이게 멸망전인가 뭔가하는거냐?']"
내일하면 전장연  여론 자체가 개좆박을거같은데ㅋㅋ pc주의자들도 실드 안칠듯,"['이와중에 내일 4호선 시위 예고한 전장연.....ㅁㅊ..jpg', '며칠전 공지도 아니고 오늘 서울교통공사에 올라온 따끈따끈한 공지...... 구라지??? 구라지????구라지????구라지????구라지????구라지????구라지???? 취소할거지????? 아무리 그래도 머리라는게 달려있으면.... 아직 시간 남았다..... 진짜로 하면 그땐 진짜 지옥 열리는거야.....', '아 진짜 퍼지데이 마렵노']"
걍 시위하는거,"['속보) 미친 중국 인민해방군 공군의 Su-35 전투기가 대만 해협을 건너고 있음 미친 미친', '전장연마냥 무력시위하네 위챗으로 봄', '건너가도 아무고토못하쥬']"
디시 절여진 병신들 웃기면 장땡이다 그거지,"['전장연 시위 근황', '.', '펨코잖아 님이 정상적인 사고방식임']"
사진의 장애인도 탈모네 ㄷㄷ  우리편인가?,"['전장연 시위 근황', '.', '[삭제된 댓글입니다.]']"
지금우리학교는 여기서 본거 같아.,"['전장연 시위 근황', '.', '저대로 두면 저사람 못움직임?']"
8시49분에 미사역에서 전철탔는데 아직도 고덕역에서 출입문 열어놓고 대기타고있음 어이가없다 ㅋㅋㅋ,"['속보) 전장연 5호선 시위 진행중..', '출근중인 펨붕이들 조심해요 5호선 광화문역에서부터 ~ 여의도역 환승 + 9호선 국회의사당역까지 진행예정이라네요.. 전\xa0 공덕에서 5호선으로 환승하는 코스로 출퇴근하는데 오늘 출근길엔 어디로 가야할지;;;; 기사 출처: https:n.news.naver.comarticle2140001212576?sid=102 https:m.kukinews.comnewsViewkuk202208010007', '이준석 재평가다 진짜']"
뇌가 장애,"['전장연이 우영우를 걸고 넘어지는게 말도 안되는.eu', 'https:m.news.nate.comview20220726n02159 피해를 끼치는 집단이 좋은가? -> × 우영우가 우리에게 피해를 주었는가? -> × 전장연은 우리에게 피해를 주었는가? -> ○ 그러면 피해를 준 집단(전장연)에 대한 부정적인 여론은 누가 야기했는가???? 너무나 뻔한데 정작 모른다는게 유우머어', '저 차이를 모르니까 장애인소리를 듣지']"
그러고보면 니들 2030을 위해 목소리 낸 정치인을 위해 뭘했냐 ㅋㅋ 최소 당원가입은 하셨겠죠?,"['요즘 언론에서의 2030 남자.jpg', ""'우영우는 이 시대의 차별주의자인 2030 남성들을 저격한다' '권민우는 찌질함으로 맞서는 이대남의 화신' 이 조사에 '여성이 싫다고 해도 성관계를 진행한다'는 내용은 보이지 않음 근데 여성이 싫다고 하는 가정을 지들이 멋대로 넣었는지 '이대남은 성인지 감수성이 낮다'로 결론 기사 수정 전엔 헤드라인으로도 장난질하고 내용에는 인하대 사건 등으로 2030 범죄 주체화 잘못된 방식으로 많은 논란을 낳았던 이대남 그래프 '전장연을 이해하지 못하는 집단은 2030 남성으로 두드러진다' 2030 남성 까는 기사 대놓고 여가부 쉴드치면서 2030 남성 까던 PD수첩 아 살맛 난다 대한민국"", '그래서 당원가입은 하셨나들ㅋㅋㅋ 이준석 개같이 팽당하는데 ㅋㅋㅋ 하긴 현실 투표율도 곱창나더만 당원가입 얘기하면 정치충이니 머니 염병만 떨겠지 ㅋㅋㅋ']"
꼬우면 가만히 있지말고 이혼하던가 ㅋㅋ 2030보고 가만히 있냐고 징징,"['요즘 언론에서의 2030 남자.jpg', ""'우영우는 이 시대의 차별주의자인 2030 남성들을 저격한다' '권민우는 찌질함으로 맞서는 이대남의 화신' 이 조사에 '여성이 싫다고 해도 성관계를 진행한다'는 내용은 보이지 않음 근데 여성이 싫다고 하는 가정을 지들이 멋대로 넣었는지 '이대남은 성인지 감수성이 낮다'로 결론 기사 수정 전엔 헤드라인으로도 장난질하고 내용에는 인하대 사건 등으로 2030 범죄 주체화 잘못된 방식으로 많은 논란을 낳았던 이대남 그래프 '전장연을 이해하지 못하는 집단은 2030 남성으로 두드러진다' 2030 남성 까는 기사 대놓고 여가부 쉴드치면서 2030 남성 까던 PD수첩 아 살맛 난다 대한민국"", '4050아재들 퐁퐁소리는 듣기 싫어하고 집안일은 외벌이도 같이 해야한다 하면서 이대남한테 갈라치기하고ㅠㅠ 역시 갈라치기 잘 하는 세대라 따라갈 수가 없네요']"
우영우도 전장연땜에 출근 늦으면 쌍욕박을거같은데,"['우영우는 열광, 전장연은 외면…우리는 달라졌을까', '이렇게 엮는기사 왜 안나오나 했네 우영우를 떠나서 우리가 장애인을 혐오하는게 아니야.. 장애인들은 더 나은 대우를 받아야하고 차별받지 않아야 한다고 생각함. 전장연에 눈살이 찌뿌려지는 이유는 출근길을 막아 시민들에게 피해를 주기 때문인데... https:n.news.naver.comarticle0790003666595?sid=102', '애미 뒤진 기레기 새끼 대가리를 자궁에 두고 내린듯 ㅎ']"
그냥 드라마가지고 별별 소설을 다씀,"['그쪽 분들에게는 우영우가 무슨 프로파간다 드라마네', '좌쪽에서는 전장연 쉴드 치는데 우영우를 이용하질 않나 여초에서는 권민우가 역차별을 입에 담는 전형적인 이대남을 그린 거라고 하며 남혐을 하질 않나 이 의견이 소수가 아닌 게 어질어질하다', '의도했는지아닌지 여부를 떠나서 솔직히 꿈보다 해몽이라고 갖다붙이면 어느 스토리에건 갖다붙일수있지']"
쟤들은 코로나도 안걸리냐,"['속보) 오늘 오전 8시부터 4호선 전장연 시위', '지금 근무중인 지하철 사회복무요원 펨붕이임다 전장연 시위한다고 방송나오네요 출근길 참고하세용', '남자라면 1호선에서 막고라를 신청해라 전장연']"
1층에서 하면 되잖아,"['전장연, “경찰서에 엘베 설치하면 출석”', '조사조차 거부 ㄷㄷ https:n.news.naver.comarticle0220003715161?sid=102', '엘베전장소 ㅋㅋㅋ']"
그...없나..?,"['전장연, “경찰서에 엘베 설치하면 출석”', '조사조차 거부 ㄷㄷ https:n.news.naver.comarticle0220003715161?sid=102', '안락사좀']"
장애가 벼슬이냐 법위에 있게 법운 지켜야지,"['전장연, “경찰서에 엘베 설치하면 출석”', '조사조차 거부 ㄷㄷ https:n.news.naver.comarticle0220003715161?sid=102', 'ㄹㅇ팩트만 말하면 이준석은 쫒겨났고 저 사람들은 똑같이 일상을 보내고 있지']"
여자애들도 처음에만 이준석 욕했지 전장연 시위에 의문 품던데 ㅋㅋ,"['이대남 절반 “시위 불편 못 참아”… 전장연 저격한 이준석에 동조', '약자에게 공감 잘하는 이대녀 불편한거 못 참는 이대남 이건가? 기사 하나 걸작이네 P.S)) 본문도 할말하않', '반미시위 참여한 불법시위 전장연 옹호하기 위해서는 이대남이 악해야만 하거든 언더도그마 딜레마가 생기 않으려면 이대남을 악마화해야하는거지']"
갈라치기 예술이다 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ 여자는 참아요 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,"['이대남 절반 “시위 불편 못 참아”… 전장연 저격한 이준석에 동조', '약자에게 공감 잘하는 이대녀 불편한거 못 참는 이대남 이건가? 기사 하나 걸작이네 P.S)) 본문도 할말하않', '일부로 지지자 프레임걸고있네 이준석에게는 이대남 밖에없다로 어제 호남영남 지지보고 화들짝 놀랐니? 정상인은 다 불편해']"
아 진짜 왜 저러는거야 휠체어 존나 쎄게 차고싶네,"['내일 전장연 4호선에서 시위한대', '출근길 참고해라 정갤러들', '내일도 비온다는데 저것들이 미쳤나 민심의 발에 짓밟혀야 정신차리지']"
전장악귀들은 이미 포셔방에서 고일대로 고인놈들이라,"['포셔 방에서 스크림 보니까 편안하네', 'ㄹㅇ 전장 연습방마다 근본없는 전장 훈수 보기 역햇는대', '둘다 하스 좀 했어서 새로운 전장전용 키워드만 알려주면되더라']"
윤정부 하 시위 못 막음? 당선 전에는 민노총 조질거 처럼 애기하더니 걍 꼼짝을 못하네,"['내일 아침 7시 30분에 4호선 전장연 시위 있다고 합니다..', '7월 4일 월요일 내일 출근하시는 분들은 참고하시고 대비하시길 바라요.. 삼각지역 부터 혜화역으로 가는 지하철이 먹통이 될 예정이네요 저는 또 일찍일어나서 다른 호선 타러가야겟어요.. 벌써 이 분들 덕분에 저는 2번이나 지각을 하는 바람에 매번 저녁에 이분들 스케줄을 챙깁니다.....', '불법시위 맞잖아? 왜 안잡아가두냐']"
김예지 뭐하노?,"['이준석 페북 업: 니네가 책임져^^', '전장연 편들던 구태들 어디로 버로우 탐??', '한분 생각나네요 훠훠']"
저거 성공하면 세금 15조 근처 먹을걸,"['어제자 서울역 feat. 전장연', '어제자 서울역 ktx 역사다. 역사안에 전장연들이 불법 점거 후 노숙하고 있더라 오늘 아침에 시위하려고 잤던거 같다. 여기서 웃긴게 정작 장애인들은 전동휠체어에서 자는데, 멀쩡한 사람들이 침낭 피고 자더라 몇 몇은 술판 벌이고 있던데... 지나가다가 빡쳐서 찍음..', '죽빵한대씩 때리고싶다 죽일놈들']"
돈,"['정갤형님들 전장연들 원하는게 뭔지 알려주실분?', '왜 저러는건가요?', '탈시설']"
시위하면 할수록 역으로 장애인 인식 나락으로 쳐박고 있던 호의도 없어지는중,"['아 씨발 전장연 애미뒤진 씹새끼들', '남들 일하러 가는 시간에 데모질이나 처하는 암덩어리같은 새끼들이 시위는 또 더럽게 처오래 하네 씨발새끼들 진짜. 7시반부터 시작했다더만 아직도 지랄들이네 진짜.', '어제 퇴근길에 기습 시위한거 진짜 역대급이었음 비 개많이와서 신발이랑 바지 쫄딱 젖고 우산들고 타는데 사람들 바글바글 모여서 가지도 못하고 역대급 지옥철을 만들어버림']"
이제는 저 시위와 싸워줄 사람이 남아있지 않을거같아요...,"['여초에서 분위기 바뀐 전장연 시위 반응', '이제 딴데 가서해!!!!!!!!', '이준석보고 꺼지라매 ㅂㅅ들아ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ 이제 이준석이 옳다는거 알겠어? 병신년들 젊은세대 대변해주는게 누가 있다고 그걸 걷어차냐 ㅂㅅ들아']"
님비 끝판왕ㅋㅋ,"['오늘 전장연 시위 관련 여시 회원들 반응 ㅋㅋㅋ', '왜 4호선에서만 시위하냐=다른 곳에서도 시위해라 결론 : 나만 피해 안보면 괜찮으니 4호선 말고 다른데 가서 해라 차마 전장연 시위 자체를 비판하지는 못하고 나만 아니면 된다는 말을 대놓고 하고있음 ㅋㅋㅋ 댓글들 대부분이 전장연 시위 응원하는 댓글이랑 왜 맨날 4호선에서만 시위하냐는 댓글임 ㅋㅋㅋ', '역시 사람은 겪어봐야..']"
최소한 여가부는 확실하게 날려줬다 이준석은 날리고 간철수랑 둥가둥가 하면서 여가부 폐지는 흐지부지하는 지금보단 나았을꺼란 소리다,"['팩트] 홍산가리가 대통령이었다면?', '1. 페미 걱정 No 2. 이준석 걱정 No 3. 화물연대, 전장연으로 인한 스트레스 No 4. 홍핵관, 대통령실 핵심 관계자 No 5. 간장듀오 및 구태 틀딱세력 out. 솔직히 홍산가리 지금 행보 맘에 안드는거 존나 많지만 이건 팩트다. 소신발언이니까 비추때리든말든 신경안씀.', '윤석열보다 홍이 간철수 더 좋아한다']"
메세지  반박못하니 메신저 공격하냐 ? 찢갈이세요?  그리고 홍산가리 단 ?? 정갤 과반수가 그랬을껀데?? 대깨윤이세요? 아니면 찢갈이세요?? 어디 소속이세요 ?,"['팩트] 홍산가리가 대통령이었다면?', '1. 페미 걱정 No 2. 이준석 걱정 No 3. 화물연대, 전장연으로 인한 스트레스 No 4. 홍핵관, 대통령실 핵심 관계자 No 5. 간장듀오 및 구태 틀딱세력 out. 솔직히 홍산가리 지금 행보 맘에 안드는거 존나 많지만 이건 팩트다. 소신발언이니까 비추때리든말든 신경안씀.', '너, 홍산가리 단 이잖아.']"
그 와중에 최저임금인상은 왜 무지개색일까,"['속보) 전장연 다음 타자 용산에 떴다', 'https:n.news.naver.comarticle0030011272590?sid=102 아 ㅋㅋㅋㅋㅋ', '남들은 먹고 살아보겠다고 피땀 흘려 일하는데 저런 버러지 직업 전문 시위꾼 새끼들은 돈줄 끊고 빨간줄 그어야함']"
거를 타선이 없네 씹 ㅋㅋ,"['속보) 전장연 다음 타자 용산에 떴다', 'https:n.news.naver.comarticle0030011272590?sid=102 아 ㅋㅋㅋㅋㅋ', '존나 적폐 많이 쌓였네 ㅋㅋ']"
K,"['속보) 전장연 다음 타자 용산에 떴다', 'https:n.news.naver.comarticle0030011272590?sid=102 아 ㅋㅋㅋㅋㅋ', '다합처서 문재인']"
많아야 200-300원대 인상할듯 적으면 100-200원대 인상정도,"['속보) 전장연 다음 타자 용산에 떴다', 'https:n.news.naver.comarticle0030011272590?sid=102 아 ㅋㅋㅋㅋㅋ', '올려도 진짜 소액 올릴 것 같긴 함 사실 전례를 따지면 시급 1만원으로 서로 저울질 하다 1만원 못 찍고 한 9천 얼마 선에서 끝나는 게 정배이지만 문제는 인상폭이지 인상폭이 관건일 듯']"
윤 수호는 얼어죽을 영부인 팬클럽부터 대통령실 하는 거 보니 수호할 가치가 있는지 의문 입장 정리 똑바로 하는지 보고 수호할지 버릴지 생각해 보겠음,"['간장놈들 이준석 다음엔 아마 윤석열도 건드릴것 같다', '국정 협조 관심없는거랑 오늘 의총보니 분위기가 심상찮다. 걸림돌인 이준석 제거 후 윤석열\xa0 왕따시켜 식물대통령 만들고 레임덕 오면 옛날 민주당놈들 노무현 물어뜯듯이 할 듯한 불길한 낌새. 그렇게 한동훈, 오세훈 다 제끼고 차기 대권과 당권 나눠먹을 심산. 권성동은 오늘에서야 뭔가 눈치를 챈 듯 ㄷ 안철수 중심으로 페미, 차금법, 민노총, 전장연 등 민주당에 스윗하게 야합할 가능성도 있음. 타겟이 이준석으로 끝나는 상황이 아닌것 같아. 이준석 숙청후에 진짜 2라운드가 시작된다. 이준석이 혹시 잘못되더라도 절대 탈당이나 미드오픈하면 안되고 윤석열 수호해야함. 윤석열이 간장새끼들의 최종 목표임', '열우당?']"
혐오 up,"['ㅅㅂ 전장연 시위때문에 알바 첫출근인데 늦겠다', '하']"
원래는 모자이크 없는데 혹시몰라서 했음,"['보배드림에 올라온 전장연 시위도중 여경 사진..JPG', '키배하다 글쓴이가 직접 경찰청에 민원 제기하겠다고 함', '사진에는 너무 모자이크가 들어가서 잘 안보이는데 쿨마스크 같은거로 얼굴 두르고 모자쓰고 있었다는거지 나무 그늘에 서서? 저걸 근데 단체로 주어쓰고 있다는건 위에서 써도된다고 공문이 떨어졌다는걸텐데 떡밥 물리면 시끌시끌하겠네 또 ㅋㅋㅋㅋㅋ']"
지하철운임 기본료 1800까진 올려야지 지금운임 말도안된다. 어차피 나중에 세금으로 때려박을거 생각하면 조삼모사인데 올리는게 더 낫지,"[""'연장운행' 서울지하철 이중고 . jpg"", '7년째 요금동결로 눈덩이적자에 직원들 임금동결된 서울지하철 전 시장때 인력축소하며 연장운행 폐지했는데 교통대란으로 인해 축소된 인력으로 연장운행 들어감 혼틈 전장연도 출근길시위로 가세 기재부가 들어줘야 철회한다고 함 지하철이 봉이다 ㅋㅋ']"
[삭제된 댓글입니다.],"['난 사실 좌파였고, 지금도 좌파임', '그래서 지금 국힘 정책도 모두 찬성하는건 아님. 특히 차별금지법은 나도 반대지만 그건 차금법이 악용될 여지가 너무 많아서 반대하는거지 꼴페미와 전장연에 대한 반감 때문에 우리나라에서 소수자 여론이 심하게 악화된건 다소 우려하고 있음. 근데 그게 문제가 아니라 민주당은 진보가 아님. 그냥 종북친중 운동권+페미 연합 카르텔임. 어떤 놈의 평등에 죽고 사는 진보 좌파가 조국처럼 딸내미 특혜로 꽂아주냐? 어떤 진보 좌파새끼가 성추문으로 감옥가거나 지옥가고 그걸 또 실드치냐? 더불어 평등하지도 않고 민주적이지도 않으며 제대로 된 정당은 더더욱 아님. 난 이딴 노답새끼들이 47퍼 쳐먹는거 보고 차라리 보수진영 밀어주기로 결심했음.', '99.9프로 없음. 내가 국힘 안 찍게 되면 민주당 말고 좀 일 잘하고 상식적인 신흥 진보정당 생겨서일거임']"
일이 안 풀려서 그렇게 돌아가는 건 줄 알았는데 쉬펄 일부러 저러는 거 같음. 정치판의 기생충 새끼...,"['찰스 당권 잡으면 보나마나 전장연 여성단체 무조건 찾아감ㅋㅋ', '이준석 반대로만 하면 되는줄 앎 ㅋㅋㅋㅋ', '[삭제된 댓글입니다.]']"
가세연한테 표주기싫음,"['서울교육감 조희연 찍는다 ㅇㅇ', '가세연 조까고 전장연 조까라 그냥 씨발 조희연 찍어서 재보궐 기횔 노리면서 가세연 전장연 세력잡은새끼들 보수에서 절대 찍어주지않는다는걸 보여줘야함', '조희연은 사상이 심각하게 위험한데']"
전동휠체어 아주 흉기임 그냥,"['경찰 “전장연 출근길 불편 계속되면 강제권 행사”', 'https:n.news.naver.comarticle0050001527924&amp;lnu=1762318699&amp;mykey=MDAwNjMxODg1NTgzMg==', '몇 달째 불법시위하는거임ㅋㅋㅋㅋ 진짜']"
ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,"['진보연합 시위 라이브 보는데 대단하네', '여기가 그 전장연보다 더 한 새끼들 있더라 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ']"
ㅈㄴ 비문명적이네 ㅉ,"['이준석 페이스북 <전장연>', '.', '""비문명적"" 할말은 한다!! 돼카콜라!!']"
날으는 휠체어 개발중인가,"['오늘도 시위하는 전장연 대표 어제자 일정', '광주까지 잘만감', '팩트) 실제로 랩 했다']"
전장연이 518하고 무슨관계라고 저길가냐 ㅋㅋㅋㅋㅋㅋㅋㅋㅋ,"['오늘도 시위하는 전장연 대표 어제자 일정', '광주까지 잘만감', '대한민국 장애인 이동권 정말 굉장하다는걸 이분이 증명']"
진짜 토나온다 시위꾼,"['최훈민 유튜브 전장연 518 발언', '진짜 이거보셈 자기들은\xa0 이동권 이야기했으면서 이제와서는 탈시설 언급하면서 물타기 하고있음 토론에서 이준석 앞에서는 별 말 못하더니 이제와서는 이준석이 갈라치기한다네 ㅋㅋㅋㅋ', '니들이 낸 세금은 당연히 우리가 받아야할 권리']"
시발,"['이제 한국은 일관되지 않은 진술로도 징역 7년 가능하다', 'https:youtu.be-77-d_lXpWU (오늘자 여명숙 눈나의 영상 약 40분 정도고 혈압주의) 위 영상 내용을 요약해봄 1. 지적장애를 가진 여아가 상담교육을 위해 상담센터를 이용함 기본적으로 성폭력센터였다가 지적장애아동 상담까지 확장했다고 써있음 2. 아이의 상담을 맡은 상담사가 아이 아버지를 친딸 성폭행으로 경찰에 신고함 신고 당시 증거로 채택된 아이의 그림이고 상담사가 아이 아버지가 성폭행을 했다는 주장을 하기 위해서 아버지 왼쪽 가슴에 구불구불하게 그린 것을 성기라고 주장함 (아이는 죠죠의 손동작을 그린것이라 추정됨 넌 이미 죽어있다는 대사와 조조에 대해 설명했다는 일지가 남아있음) 3. 경찰조사가 이루어지고 아이는 아버지와 성관계를 했다는 진술이 있었는 듯한데 당시 아이는 부모와 격리되어서 센터에 2일간 지내며 경찰에 진술하였다 함 진술 내용에 아버지와 성관계를 했다는 내용이 있는듯 이때 상담사가 아이에게 진술하면 초콜렛과 마시멜로를 주겠다고 했다고 후에 아이가 다른 상담사와 증언함 (실제로 초콜렛이랑 마시멜로를 주지 않았음) 4. 결국 기소되고 재판이 이루어지는데 1심에서는 아이를 다시 증인으로 세우는 데 실패했고 2심에서는 아이가 상담사가 시켜서 그렇게 진술했다고 증언 했으나 무시됨 결국 일관되지도 않은 진술이 됨 5월 12일에 대법판결이 확정되었다고 함 5. 명숙이 누나는 이 사건에서 아이가 성폭행 당하지 않았다고 판단함 근거는 일단 산부인과 기록에 성폭행 징후가 없었고 아이가 신고한 상담사 전에 상담하던 기존 상담사와 상담한 결과 신고한 상담사의 지시가 있었다고 증언하였고 신고한 상담사는 동기가 있었다고 함 (센터에서 부당한 지원금 사용을 아이 엄마가 신고한 상황이었고 위 센터는 성폭력센터로 성폭력 적발 시 실적이 쌓여 지원금을 받을 수 있는 구조라고 함) 경찰과 검찰의 부실수사와 사법부의 성인지 감수성의 콜라보로 일관되지 않은 진술과 증거없이 아버지가 친딸을 성폭행했다는 판결을 받고 7년이 확정됨 이 과정에서 정의당과 전장연이 개입했을거라는 명숙이누나의 추측이 있음 (재판 과정에서 아이의 진술을 무시하기위해 전장연 활동하던 여자 하나가 개입함) 아이의 엄마는 아이가 청소를 안해서 화를 냈다는 이유로 아이에게 화만내는 엄마로 둔갑되고 아이가 직접 부순 스마트폰은 엄마가 던져서 부순것이 되었고 죄를 지었다면 처벌을 받아야지요라는 말이 아버지를 두둔하는 말로 경제적종속관계라 어쩔수 없이 성폭행 당한 아이를 버리고 아버지를 두둔하는 엄마가 되었음 아이는 아이대로 아버지를 자기가 해쳤다는 점을 알고 있는지 상담사에 대한 불안과 공포를 말하고 있고.... 세가족이 전부 인생이 날아가버림 씨발', '아빠 : 성폭행 안했습니다.. 딸 : 안했어요.. ??? : 했어! 니애비 징역ㅋ']"
이건 검수완박 건이 아니라 병신판사의 문제인건데,"['이제 한국은 일관되지 않은 진술로도 징역 7년 가능하다', 'https:youtu.be-77-d_lXpWU (오늘자 여명숙 눈나의 영상 약 40분 정도고 혈압주의) 위 영상 내용을 요약해봄 1. 지적장애를 가진 여아가 상담교육을 위해 상담센터를 이용함 기본적으로 성폭력센터였다가 지적장애아동 상담까지 확장했다고 써있음 2. 아이의 상담을 맡은 상담사가 아이 아버지를 친딸 성폭행으로 경찰에 신고함 신고 당시 증거로 채택된 아이의 그림이고 상담사가 아이 아버지가 성폭행을 했다는 주장을 하기 위해서 아버지 왼쪽 가슴에 구불구불하게 그린 것을 성기라고 주장함 (아이는 죠죠의 손동작을 그린것이라 추정됨 넌 이미 죽어있다는 대사와 조조에 대해 설명했다는 일지가 남아있음) 3. 경찰조사가 이루어지고 아이는 아버지와 성관계를 했다는 진술이 있었는 듯한데 당시 아이는 부모와 격리되어서 센터에 2일간 지내며 경찰에 진술하였다 함 진술 내용에 아버지와 성관계를 했다는 내용이 있는듯 이때 상담사가 아이에게 진술하면 초콜렛과 마시멜로를 주겠다고 했다고 후에 아이가 다른 상담사와 증언함 (실제로 초콜렛이랑 마시멜로를 주지 않았음) 4. 결국 기소되고 재판이 이루어지는데 1심에서는 아이를 다시 증인으로 세우는 데 실패했고 2심에서는 아이가 상담사가 시켜서 그렇게 진술했다고 증언 했으나 무시됨 결국 일관되지도 않은 진술이 됨 5월 12일에 대법판결이 확정되었다고 함 5. 명숙이 누나는 이 사건에서 아이가 성폭행 당하지 않았다고 판단함 근거는 일단 산부인과 기록에 성폭행 징후가 없었고 아이가 신고한 상담사 전에 상담하던 기존 상담사와 상담한 결과 신고한 상담사의 지시가 있었다고 증언하였고 신고한 상담사는 동기가 있었다고 함 (센터에서 부당한 지원금 사용을 아이 엄마가 신고한 상황이었고 위 센터는 성폭력센터로 성폭력 적발 시 실적이 쌓여 지원금을 받을 수 있는 구조라고 함) 경찰과 검찰의 부실수사와 사법부의 성인지 감수성의 콜라보로 일관되지 않은 진술과 증거없이 아버지가 친딸을 성폭행했다는 판결을 받고 7년이 확정됨 이 과정에서 정의당과 전장연이 개입했을거라는 명숙이누나의 추측이 있음 (재판 과정에서 아이의 진술을 무시하기위해 전장연 활동하던 여자 하나가 개입함) 아이의 엄마는 아이가 청소를 안해서 화를 냈다는 이유로 아이에게 화만내는 엄마로 둔갑되고 아이가 직접 부순 스마트폰은 엄마가 던져서 부순것이 되었고 죄를 지었다면 처벌을 받아야지요라는 말이 아버지를 두둔하는 말로 경제적종속관계라 어쩔수 없이 성폭행 당한 아이를 버리고 아버지를 두둔하는 엄마가 되었음 아이는 아이대로 아버지를 자기가 해쳤다는 점을 알고 있는지 상담사에 대한 불안과 공포를 말하고 있고.... 세가족이 전부 인생이 날아가버림 씨발', '지능은 떨어지지만 몰입은 잘하는 친구']"
찢긴공감 ㅋㅋ,"['열린공감TV 오늘 진짜 레전드 찍었더라', '오늘 서울의 소리하고 열린공감 TV가 콜라보 비슷하게 윤석열 출근을 라이브로 방송함 열린공감 TV가 아크로비스타 앞에서 윤석열 출근을 보여줄려고 라이브 방송했는데 아크로비스타에 나올때 경찰이 통제하는건 3분도 안된다는 걸 라이브로 인증시켜줌 그리고 열린공감 TV는 서울시내 CCTV를 통해서 윤석열이 지나가는 자리가 교통체증이 일어나는 모습을 보여줄려고 라이브를 하고 있음 근데 저기 저렇게 경찰이 몰려있으니깐 저거 윤석열때문이라고 난리 부림 하지만 저거 전장연 시위임\xa0 근데 더 웃긴건 저기 경찰이 나중에 움직이니깐 경찰이 소식을 잘 못 들었다고 이지랄 하여튼 뭐 윤석열이 국회로 가는지도 모르고 방송하다가 나중에 그 소식을 듣는데 이제 열심히 통제하는걸 보여줄려고 하지만 통제하는 화면은 하나도 없고 윤석열이 지나간후에 교통체증 일어나는것을 보여주고 싶지만 역시나 한장면도 없고\xa0 제보해달라고 연락을 기다리지만 도쿄에 사는 구독자 말고는 아무도 전화를 안함 윤석열로 인해서 통제도 없고 교통통제도 없는걸 확인하자 열린공감 TV 는 아무래도 자신들이 방송을 하니깐 이를 의식한거 같다면서 오늘처럼 앞으로 통제하면 안된다고 이러면서 마무리함', '확증편향 그자체']"
불법시위엔 노무현식 물대포 강경진압이 필요하다,"['전장연, 용산 집무실 인근에서 차로 막고 시위', 'https:www.chosun.comnationalnational_general202205165CXMLH4R6JFL7JMWGOLO2HZ4XY?utm_source=naver&utm_medium=referral&utm_campaign=naver-news 출근시간 오전 7시30분에 시간 맞춰 모두 모이는거 보면 대한민국은 충분히 장애인 이동보장권이 확보된듯', '메모장.txt (14GB)']"
도라에몽의 성큰.scx,"['전장연, 대통령 집무실 있는 용산 한복판서 출근길 도로 점거', '전장연, 대통령 집무실 있는 용산 한복판서 출근길 도로 점거 (naver.com)', 'ㅋㅋㅋ 지상 지하 다 지랄이노 리버새끼들']"
"2,3분차이 났다하는데","['유튭보니 용산차막힌다고 뭐라카는영상에', '좌좀들 떼로몰려서 서울차막히면 나라망한다는식으로 뭐라카던데 그분들 그래서 전장연은 까시나 + ㄹㅇ 심함? 출근할때 차막히는거', 'ㄹㅇㅋㅋ']"
이동하는거만보면 거의 중원 쓸어먹고있는데 뭔 이동권 보장?,"['전장연, 용산 대통령 집무실 인근에서 차로 막고 시위…출근길 교통 혼잡', 'https:n.news.naver.comarticle0160001991087 그저께는 동성애자 오늘은 전장연 진짜 뭐 돌아가면서 트롤 놓나', '결국 마비시키는게 목적이었네 강경대응하면 장애인이라고 욕먹을거고']"
이동권 보장 오지게 잘되있네 ㅋㅋㅋㅋ,"['전장연, 용산 대통령 집무실 인근에서 차로 막고 시위…출근길 교통 혼잡', 'https:n.news.naver.comarticle0160001991087 그저께는 동성애자 오늘은 전장연 진짜 뭐 돌아가면서 트롤 놓나', '이동권 보장안해줘도 되겠네 저리 잘 다니는데']"
으 싫다 싫어,"['속보) 전장연 다음 타자 떴다 ㄷㄷㄷㄷㄷㄷㄷ', '(+) 올해 7월 다시 부활할 예정인 퀴어 퍼레이드 대놓고 서울시 저격하고 나오는 고로 앞으로 엄청난 트러블 예상', '이새끼들은 잡아다 남산밑에서 물전기고문좀 하면 성별구분 뚜렸해 질텐데']"
