comment,context
ㄹㅇ 세금 아깝,"['다시보는 안산 전장연 발언.jpg', '지하철도 안타면서 응 말 안할꺼야 웅앵웅~~ 근데 광주여자대학교 다니고 있다는 발언은 왜한거냐? ㅋㅋㅋㅋ', 'ㄹㅇ']"
일부러 염색 안해서 검소하게 산다 밑창 빠진 구두 빵꾸난 양말 이런거로 가난 코스프레하는거 뒷구녕으로는 돈 ㅈㄴ 챙기고있음,"['지하철 코로나 수칙 어기는 전장연.mp4', '마스크 좀 씁니다 -_-;;', '저쪽업계에선 흰머리 장발은 뭐 있나']"
내가 의경출신이라 장애인 시위 많이 나갔는데 진짜 건들면 난리남 ㅋㅋ 지혼자 쓰러지고 뒹굴고 소리지르고 그런거 사진 찍어서 폭력경찰 과잉진압 선동하는거임,"['데이터주의) 오늘자 전장연 시위 영상', '방송에서 전장연 시위중이니 다른 교통수단 이용하라 함                 전장연에게 분노하시는 갓시민분 결국 시민분은 경찰에게 끌려가고 전장연 지하철 진입', '경찰도 아마 저새끼들 ㅈㄴ 패고 싶을꺼야']"
시발 헬조선식 뻔한 엔딩 ㅋㅋㅋㅋ,"['전장연하고 싸우던 아저씨 경찰이 끌고가서', '전장연 지하철 입성 ㅋㅋㅋ', '애국열사 니뮤 ㅠㅠ']"
ㅋㅋㅋㅋㅋㅋ,"['전장연 시발 은근슬쩍 슬로건 바꿈 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ', '처음엔 이동권으로 시작 지금은 활동지원, 권리예산 달라는거임 쟤들이 말하는 활동 지원?? 탈시설 지원비 달라는거임. 맨 오른쪽에 자주 보이는 사람있지?? 발달장애인 까지 탈시설화 시키라 이거임 ㅇㅇ 발달장애인까지 탈시설 시키면 발달장애인들은 혼자서 생활이 절대 불가하기 때문에 결국에 사람을 고용해서 돌봐줘야함 사람을 고용 > 사업화 > 그돈 먹겠다는거임 ㅇㅇ 결국 사람목숨가지고 장사하겠다는거임', '원래썼으면서 지랄은']"
결국 또 이준석이 옳았다,"['전장연 시발 은근슬쩍 슬로건 바꿈 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ', '처음엔 이동권으로 시작 지금은 활동지원, 권리예산 달라는거임 쟤들이 말하는 활동 지원?? 탈시설 지원비 달라는거임. 맨 오른쪽에 자주 보이는 사람있지?? 발달장애인 까지 탈시설화 시키라 이거임 ㅇㅇ 발달장애인까지 탈시설 시키면 발달장애인들은 혼자서 생활이 절대 불가하기 때문에 결국에 사람을 고용해서 돌봐줘야함 사람을 고용 > 사업화 > 그돈 먹겠다는거임 ㅇㅇ 결국 사람목숨가지고 장사하겠다는거임', '저것들때문에 다수의 노력하는 장애인들 이미지 나락']"
안철수 나경원 김예지는 뭐하냐 이준석이 비판할때 반대했는데 이제와선 말이없네,"['전장연 시발 은근슬쩍 슬로건 바꿈 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ', '처음엔 이동권으로 시작 지금은 활동지원, 권리예산 달라는거임 쟤들이 말하는 활동 지원?? 탈시설 지원비 달라는거임. 맨 오른쪽에 자주 보이는 사람있지?? 발달장애인 까지 탈시설화 시키라 이거임 ㅇㅇ 발달장애인까지 탈시설 시키면 발달장애인들은 혼자서 생활이 절대 불가하기 때문에 결국에 사람을 고용해서 돌봐줘야함 사람을 고용 > 사업화 > 그돈 먹겠다는거임 ㅇㅇ 결국 사람목숨가지고 장사하겠다는거임', '안철수 이 병신새끼 뭐하고 있을라나']"
기습시위라는게 불법인데 왜 진압봉으로 후두려패지 않는거임? 진짜 씨발 뚝배기 개까고싶네 오늘도 출근 2시간 반 걸렸다 십새들아,"['당일 전장연 2, 4, 5, 9호선 아침 기습시위.jpg', '연휴끝나자마자…', '시위꾼들에 혹해서 착한척 하느라 응원한다는 머저리들 다 어디갔냐? 그나마 팸코는 그 수나 적었지 여초,국회에서 깝쌀때 비웃음만 나왔음. 코로나전 회사가 광화문 근천데 금속노조,장애인 단체,민주노총까지 15년을 당하고 살았는데 그냥 시위꾼들끼면 집회 방향성부터 다름. 왜 지들이 미군철수를 외치냐고ㅋㅋ']"
안산,"['당일 전장연 2, 4, 5, 9호선 아침 기습시위.jpg', '연휴끝나자마자…', '국회의원들은 쉴드쳐주면서 서윗한척 한번 하면 그만이거든 자기들은 지하철따위 안타니까']"
전원 다 연행해라 하루이틀도 아니고,"['당일 전장연 2, 4, 5, 9호선 아침 기습시위.jpg', '연휴끝나자마자…', '쟤들도 저게 직업이라 연휴 끝나니 일나간 거겠지?']"
면상에 드룹킥 날리고 싶다.,"['당일 전장연 2, 4, 5, 9호선 아침 기습시위.jpg', '연휴끝나자마자…', 'ㅈㄴ부지런하네']"
우리에 의견을 수용안하면 시민들에게 불편함을 주겠다는 마인드,"['전장연 개빡치네', '오늘 괜히 눈 일찍 떠져서 빨리 안나왔음 ㄹㅇ ㅈ됐을듯', '아직도 지랄함? ㅈㄴ 끈질기네']"
불법이겠죠,"['현시각 서울역 근황', '명절 끝나자마자 전장연 시위 재개해서 4호선 또 마비됨... ㅋㅋㅋ', '궁금한게 저거 합법임?? 왜 처리가 안되는거임']"
지금 4호선인데 진짜 화난다..,"['현시각 서울역 근황', '명절 끝나자마자 전장연 시위 재개해서 4호선 또 마비됨... ㅋㅋㅋ', '웃긴건 혜화역은 아무 문제 없음 ㅋㅋㅋㅋㅋ']"
항문새끼 술쳐먹는것 빼고는 제대로 하는게 없어..,"['현시각 서울역 근황', '명절 끝나자마자 전장연 시위 재개해서 4호선 또 마비됨... ㅋㅋㅋ', '씨발 1교시수업인데 직접 당하니까 좆같네']"
그럼 강제진압한다고 ㅈㄹ함 장애있는데 진압한다고,"['현시각 서울역 근황', '명절 끝나자마자 전장연 시위 재개해서 4호선 또 마비됨... ㅋㅋㅋ', '시위대를 직접 안봐서 그런데, 힘으로 끄집어내면 안되는거임? 보면 그냥 직접 치워버리고싶은데']"
그새끼들이 타겠냐? 대형세단에 운전기사가 운전하는것만 타겠지,"['현시각 서울역 근황', '명절 끝나자마자 전장연 시위 재개해서 4호선 또 마비됨... ㅋㅋㅋ', '국회의원은 지하철 안타니 해결 할 생각도 안하는건가;; 왜 국민한테 난리치는거야 국회의사당주변가서 차들어오는거 막던가 집회장소정해서하지']"
몇달째 저  난리인데 이번에 또 처가서 씨발 얘기 귀기울이겠다고 가서 손잡고 사진찍고있더라 돌아버리겠다 진짜 ㅋㅋㅋ,"['현시각 서울역 근황', '명절 끝나자마자 전장연 시위 재개해서 4호선 또 마비됨... ㅋㅋㅋ', '우리나라 사람들이 착해서 라는 국뽕 보다는 고소 당하기 싫어서 참는거지 마음속으로는 쇠좆매 든 비질란테 기다리고 잇을걸']"
뭔 뻘댓글이야 ㅋㅋㅋ 장애인이라고 다 전장연가입하나? 다른 장애인단체도 많은데 전장연 가입해서 전장연 스탠스 따라가면 장애인이든 뭐든 욕먹어야지 당장 다른 장애인단체중에서도 전장연 스탠스 반대한다고 입장표명했던 장애인단체들도 있는데 ㅋㅋ,"['8시부터 전장연 시위 예정되어 있음(출근길 참고)', '8시 예정이라고 역사에서 방송 나오네 ㅋ 출근하는 펨붕이들 조금 일찍 서둘러~~~', '게시글 작성 시간을 봐라 좀 어제부터 씹소리존나하던놈이네']"
9호선 막는건  ㅋㅋ 레전드,"[""[속보] 전장연 서울 지하철 4,5,9호선 시위 '열차 지연 우려'"", 'https:n.news.naver.comarticle0880000773695?sid=102 태풍오는데ㅋㅋㄲ', '비오는데 시위 할 정도면 그 만큼 장애인 이동권이 잘 보장됐다는거 아님?']"
[삭제된 댓글입니다.],"['금일 오전 8시부터 4호선에서 전장연 시위', '', '아 4호선 막히면 안된느데 택시타라고? ㅅㅂㅅㅄㅄㅄ']"
[삭제된 댓글입니다.],"['전장연 그것도 프레임 걸리기 쉬운데', '정면돌파 진짜 감탄나왔지', '직접 피해 당해본 사람들은 그렇게 생각 안할껄 결국 그게 다 기반민심이 된다고 생각함']"
예산보다 집권당의 사회 혼란 가중이 목표지.,"['4호선 실시간 전장연 시위 중', '비가 그렇게 와도 이동 잘하는데? ㅋㅋ', '결국 이동권이고 뭐고 예산 내놓으라는게 저들의 검은 속내 신체 뿐만이 아니고 정신도 장애인들임']"
내가 볼 때 오늘은 지하철 탄 시민들이 가만히 안있을거 같은데? ㅋㅋㅋㅋ,"['오늘도 시위하는 전장연', '이 xx xxxxxx 오늘같은 날에도 시위해야 속이 후련하냐?', '이동권 확실하노 ㅋㅋ']"
진짜 간덩어리 존나 크네 ㅋㅋㅋㅋ 쟤네도 일하는거임 계속 저렇게 욕처먹어도 단체 네임드 올라가면 시위꾼들 지원금 많이 들어올듯,"['오늘도 시위하는 전장연', '이 xx xxxxxx 오늘같은 날에도 시위해야 속이 후련하냐?', '휠체어 바퀴 1주일 압수']"
사람이 죽은 이 폭우에 저러겠다는건 양심도 없지만 눈치도 진짜 없네,"['오늘 오전 8시 전장연 시위', '.', '다른 사람들한테 피해주는 일을 왜 허용하는거야?']"
너무 위험한거 아님?ㄷㄷ,"['전장연 이 비를 뚫고 내일 4호선 시위를 한다는거네', '이것들 일반인들보다 더 건강한데 오늘 폭우올때 걷기도 힘들더만']"
우취,"['이와중에 내일 4호선 시위 예고한 전장연.....ㅁㅊ..jpg', '며칠전 공지도 아니고 오늘 서울교통공사에 올라온 따끈따끈한 공지...... 구라지??? 구라지????구라지????구라지????구라지????구라지????구라지???? 취소할거지????? 아무리 그래도 머리라는게 달려있으면.... 아직 시간 남았다..... 진짜로 하면 그땐 진짜 지옥 열리는거야.....', '내일 하는 순간 온국민을 적으로 돌리는 행위임']"
9호선을 건드리다니ㄷㄷㄷ,"['속보) 전장연 5호선 시위 진행중..', '출근중인 펨붕이들 조심해요 5호선 광화문역에서부터 ~ 여의도역 환승 + 9호선 국회의사당역까지 진행예정이라네요.. 전\xa0 공덕에서 5호선으로 환승하는 코스로 출퇴근하는데 오늘 출근길엔 어디로 가야할지;;;; 기사 출처: https:n.news.naver.comarticle2140001212576?sid=102 https:m.kukinews.comnewsViewkuk202208010007', '예쓰.. 5호선 여의도역에서 환승할거같은데요??;;;;']"
쟤네들 시위하는 방식이 법적으로 장애인이 지하철탈때까지 30초인가 1분인가 기다려줘야댐 그거 이용해서 휠체어탄 장애인 한 30명이 차례대로 천천히 타는거임 그럼 한역에서 한 230분 정체됨 규정이용해서 시위하는거라서 이걸 어케 막을 방법도없음 ㅋㅋ,"['속보) 전장연 5호선 시위 진행중..', '출근중인 펨붕이들 조심해요 5호선 광화문역에서부터 ~ 여의도역 환승 + 9호선 국회의사당역까지 진행예정이라네요.. 전\xa0 공덕에서 5호선으로 환승하는 코스로 출퇴근하는데 오늘 출근길엔 어디로 가야할지;;;; 기사 출처: https:n.news.naver.comarticle2140001212576?sid=102 https:m.kukinews.comnewsViewkuk202208010007', '종말이가 봐주나 보지']"
그니까 그 싸움이 왜 시작도 안되냐는거지.,"['속보) 전장연 5호선 시위 진행중..', '출근중인 펨붕이들 조심해요 5호선 광화문역에서부터 ~ 여의도역 환승 + 9호선 국회의사당역까지 진행예정이라네요.. 전\xa0 공덕에서 5호선으로 환승하는 코스로 출퇴근하는데 오늘 출근길엔 어디로 가야할지;;;; 기사 출처: https:n.news.naver.comarticle2140001212576?sid=102 https:m.kukinews.comnewsViewkuk202208010007', '명분이 없다고 말한적없음 내가 앞에 이야기했듯이 의도적인 방해다 vs 장애인의 권리다 이런식으로 법리적으로 싸워야댄다고']"
우영우도 1화부터 지하철에 드러누워서 염병하면 바로 시청률 소숫점대 나올듯,"['전장연이 우영우를 걸고 넘어지는게 말도 안되는.eu', 'https:m.news.nate.comview20220726n02159 피해를 끼치는 집단이 좋은가? -> × 우영우가 우리에게 피해를 주었는가? -> × 전장연은 우리에게 피해를 주었는가? -> ○ 그러면 피해를 준 집단(전장연)에 대한 부정적인 여론은 누가 야기했는가???? 너무나 뻔한데 정작 모른다는게 유우머어', '진짜 지하철 저건 면상에 사커킥 마렵네']"
우영우 : 남한테 도움 줌 전장연 : 남한테 피해 줌 씨발련들아,"['우영우는 열광, 전장연은 외면…우리는 달라졌을까', '이렇게 엮는기사 왜 안나오나 했네 우영우를 떠나서 우리가 장애인을 혐오하는게 아니야.. 장애인들은 더 나은 대우를 받아야하고 차별받지 않아야 한다고 생각함. 전장연에 눈살이 찌뿌려지는 이유는 출근길을 막아 시민들에게 피해를 주기 때문인데... https:n.news.naver.comarticle0790003666595?sid=102', '자기들이 혐오하게 만들잖아']"
저 좌파 찌끄레기들의 좆같은 선민의식이 역겨워,"['우영우는 열광, 전장연은 외면…우리는 달라졌을까', '이렇게 엮는기사 왜 안나오나 했네 우영우를 떠나서 우리가 장애인을 혐오하는게 아니야.. 장애인들은 더 나은 대우를 받아야하고 차별받지 않아야 한다고 생각함. 전장연에 눈살이 찌뿌려지는 이유는 출근길을 막아 시민들에게 피해를 주기 때문인데... https:n.news.naver.comarticle0790003666595?sid=102', '애라이 저게 동격이냐']"
기자가 공공 장소에 똥을 쌌네 ㅋㅋㅋㅋㅋ,"['우영우는 열광, 전장연은 외면…우리는 달라졌을까', '이렇게 엮는기사 왜 안나오나 했네 우영우를 떠나서 우리가 장애인을 혐오하는게 아니야.. 장애인들은 더 나은 대우를 받아야하고 차별받지 않아야 한다고 생각함. 전장연에 눈살이 찌뿌려지는 이유는 출근길을 막아 시민들에게 피해를 주기 때문인데... https:n.news.naver.comarticle0790003666595?sid=102', '장애인들 시위하러 잘 이동하드만 무슨 이동권보장이냐 ㅋㅋ 이미 충분히 보장중인거같은데 그냥 장애인앞세워서시위하는 전장연이 문젠데 기자 수준 ㅋㅋㅋ']"
화이팅,"['나는 이준석이 고맙다(전장연 관련)', '일단 나는 지체장애인이고 상태가 어떤지는 https:www.fmkorea.com3682198518 보면 됨 일단 전장연은 이쪽계열 장애인(지체)이 많아보여\xa0 일단 이 단체의 존재의의는 나같이 밖에 나가기 힘든 사람들 대신 시위해주는게 있음\xa0 이 출퇴근 시위전 까지는 이 사람들 고마웠음. 편의시설은 시위해야 빨리 해줬으니까.... 하지만 현재 전문 시위꾼들이 판을 쳐서 이렇게 되었지.\xa0 나같이 목소리가 작은 장애인들은 반대했어\xa0 우린 국회와의 대화로 활동지원사 문제해결 했다, 왜 시위로만 해결하느냐고 그리고 이준석이 공론화 해줬지. 그러나 난가? 님과 김예지 의원은 이걸 막으려했고... 나는\xa0이준석이 고맙다\xa0 나에게 꿈을 줬어, 이준석과\xa0 대화하며 장애인 문제를 해결하는 장애인 비례대표 국회의원이 되는것,\xa0 비례대표 기초의원이 먼저겠지 (유세를 못해서 비례대표) 준비가 된다면\xa0 전장연이 장애인을 과대대표하는 것을 막고\xa0 시위가 아닌 정치로 푸는 그런거 해보고 싶어 좀만 더 몸이 건강했으면 바로 할텐데 ㅜㅜ\xa0 뭐 걍 망상이 되겠지\xa0 이준석 대표랑 어떻게 만나겠어 당원들 투어 한다지만 사람몰리면 위험하기도 하고 ( (속보) 이대표 만남현장에서 전동휠체어 급발진 사고) 대표님 그니까 집에 와줘요 징징', '정치인은 소원권 없누', '정치인은 소원권 없누']"
노노 가끔 들으면 시원함,"['유재일 - 이준석이 전장연 이슈로 싸울 때 국힘이나 대통령실이 같이 안 싸워줘서 민주노총이 경기동부연합에 다 먹히기 직전인거에 분노하는 부분', '이렇게 욕 시원하게 해주는 맛이있음', '부고만']"
간철수를 비롯한 국힘 새끼들도 전장연 시위 존나 실드치고 그랬잖아ㅋㅋㅋ 국힘 민주당 정의당이 연합해서 지랄하는 와중에 이준석 혼자만 꿋꿋이 비판해왔고 항문이는 저새끼들이 지하철에서 꿈틀거리든 말든 익명으로 이준석 죽이기나 하고있고ㅋㅋㅋ,"['내일 아침 7시 30분에 4호선 전장연 시위 있다고 합니다..', '7월 4일 월요일 내일 출근하시는 분들은 참고하시고 대비하시길 바라요.. 삼각지역 부터 혜화역으로 가는 지하철이 먹통이 될 예정이네요 저는 또 일찍일어나서 다른 호선 타러가야겟어요.. 벌써 이 분들 덕분에 저는 2번이나 지각을 하는 바람에 매번 저녁에 이분들 스케줄을 챙깁니다.....', '불법시위좀 쳐막아라']"
반공인 척 하는거지 반공을 표방 한다고 하는게 적절할듯 6070 데리고 정치는 해야되니깐 ㅋㅋ 그래서 웰빙 구태잖아? 민감한 주제에는 손 안대는 것,"['전여옥 마인드가 좌빨이었네. 국힘이 안되는 이유', ""이효리 김상순이 카페차리면 주변 상권이 초토화되니 하면 안된다고 '일침!!!!!'을 놓으시네 ㅋㅋㅋ 이거 완전 좌파 마인드아님??? 이런게 우파라고 ㅋㅋㄹ 유명 연예인이 가게 차리는거 한둘이 아니고 망하는 경우도 부지기수인데 ㅋㅋㅋㅋㅋ 자칭 우파소속이라는 것들이 우파 가치가 뭔지도 모르고 자본주의도 부정할기세. 가만보면 이준석 까는 년놈들은 대부분 좌파질하다 도태돼서 온 것들이거나 나경원 전여옥처럼 좌파마인드에 동조하는것들 이것들이 개준스기를 몰아내려는 이유가 있었네 준석이가 보여준 페미 할당제반대,전장연반대,홍콩우산혁명 지지 같은 우파행보에 본능적으로 거부감이 들었던거 ㅋ 국힘이 우파라고??시발 ㅋㅋㅋ"", '어제 펜엔마이크 보니 홍콩반중투쟁때 이준석이가 나서서 죠슈아웡이랑 인터뷰 하고 했던게 국힘중진 새끼들에게 요청했더니 아무도 안할려고 거부하고 개준스기만 하겠다고 나선거래. 이런거 보면 현재 국힘틀딱들이 과연 반공은 맞긴한지, 걍 반공인척 하는건지도 의심스럽더라', '어제 펜엔마이크 보니 홍콩반중투쟁때 이준석이가 나서서 죠슈아웡이랑 인터뷰 하고 했던게 국힘중진 새끼들에게 요청했더니 아무도 안할려고 거부하고 개준스기만 하겠다고 나선거래. 이런거 보면 현재 국힘틀딱들이 과연 반공은 맞긴한지, 걍 반공인척 하는건지도 의심스럽더라']"
누구한테 배울려나,"['쌍베는 하스중이네', '전장 연습하나 ?']"
서울역 ktx 새벽에 문 잠그더라 예전에는 안그랬던거 같은데,"['어제자 서울역 feat. 전장연', '어제자 서울역 ktx 역사다. 역사안에 전장연들이 불법 점거 후 노숙하고 있더라 오늘 아침에 시위하려고 잤던거 같다. 여기서 웃긴게 정작 장애인들은 전동휠체어에서 자는데, 멀쩡한 사람들이 침낭 피고 자더라 몇 몇은 술판 벌이고 있던데... 지나가다가 빡쳐서 찍음..', '언제는 정부 욕하더니 감정이입하면서 정부편 드는거 개역겹네 ㄹㅇ 한가지만 해라']"
어제 다른역에 있었는데 휠체어 타신분 몇명하고 가족분들인지 지인분들인지 모르겠는 분들 뭉쳐있어서 불길해서 다른칸 탔음....,"['어제자 서울역 feat. 전장연', '어제자 서울역 ktx 역사다. 역사안에 전장연들이 불법 점거 후 노숙하고 있더라 오늘 아침에 시위하려고 잤던거 같다. 여기서 웃긴게 정작 장애인들은 전동휠체어에서 자는데, 멀쩡한 사람들이 침낭 피고 자더라 몇 몇은 술판 벌이고 있던데... 지나가다가 빡쳐서 찍음..', '장애우에 대한 인식이 더 안좋게 하네 ^^']"
뭔 우리나라가 짱깨인줄아나,"['전장연은 1호선과 2호선에서 난장깔 용기가 없는 집단이다.', '매번 젤 만만해보이는 3, 4, 5호선에서 시위하는데, 너네들 시위하기에 괜찮을 정도로 덜 혼잡하고, 너네를 압도할만한 전투력을 가진 사람들이 없으니까 그런거 아니냐 진짜 니네들이 용기있으면 30일동안 1호선, 2호선에서 해봐라. 근데 아마 1호선에서 난장피우면 7일이내에 목에 걸었던 사다리 발로 대차게 까서 목 골절시키는 할배가 등장하실 거라고 확신한다. 약자라고 주장하면서 젤 만만한 노선만 건드는 게 참 우습다. 장애가 없는게 벼슬이 아니듯, 장애도 벼슬이 아니다.', '1호선은 하긴했음 근데 쫄리는지 한번만했더라']"
서울+경기도=우리나라 인구 반,"['전장연 새끼들아', '니들 때문에 1시간 일찍 집에서 나왔는데 아직도 지하철 기다려야 되는게 말이 되는거 같냐? 내가 담주면 퇴사인데 아침부터 부서 사람들 전화 돌리며 굽신굽신 하는게 시이이발 니들이 원하는거야? 시발 시간대라도 출퇴근 시간대 피하던가 이게 머ㅓ하는거냐 진짜 오늘 출퇴근 직장인들 명운이 걸려서 이슈탭임']"
여기서 뭐 지랄을하고 정부욕하고 해도 결국 그 당은 시민단체 후원하고 언론플레이하면서 전장연 욕하는 정치인들 장애인 혐오자로 만들어임. 언론들도 그들이랑 한패여서 온갖 프레임을 다씌우고,"['전장연 새끼들아', '니들 때문에 1시간 일찍 집에서 나왔는데 아직도 지하철 기다려야 되는게 말이 되는거 같냐? 내가 담주면 퇴사인데 아침부터 부서 사람들 전화 돌리며 굽신굽신 하는게 시이이발 니들이 원하는거야? 시발 시간대라도 출퇴근 시간대 피하던가 이게 머ㅓ하는거냐 진짜 오늘 출퇴근 직장인들 명운이 걸려서 이슈탭임', '장애인들 ㅋㅋ']"
탈원전도 빼지말라구 ㅋㅋ,"['속보) 전장연 다음 타자 용산에 떴다', 'https:n.news.naver.comarticle0030011272590?sid=102 아 ㅋㅋㅋㅋㅋ', '정의로운 평등사회구현을 위한 민주인권노동개혁시민연대의 청년투쟁위원회 산하 환경통일자문단의 세월호기억하기 운동에 많은 참여 부탁드립니다']"
또 지랄이네,"['[속보] 전장연 출근길 시위 시작', 'https:www.onews.tvnewsarticleView.html?idxno=129244', '불법 시위는 법으로 쳐내야지']"
죽일수도 있다고 생각한다. 운동권 출신들 진짜 무서움,"['[속보] 경찰, 전장연 지하철 지연 시위 강제해산 시도', '출근길 시위를 진행해온 전국장애인차별철폐연대가 월요일인 20 일에도 지하철 시위를 이어갔다. 지난 13 일 장애인 권리예산 반영을 촉구하는 지하철 탑승 시위를 진행한 지 일주일만이다.', '근데 조심해야됨 만진당은 분명히 사람 죽길 바랄거임']"
근데 어느나라나 젊은층 투표율 낮지않나,"[""'연장운행' 서울지하철 이중고 . jpg"", '7년째 요금동결로 눈덩이적자에 직원들 임금동결된 서울지하철 전 시장때 인력축소하며 연장운행 폐지했는데 교통대란으로 인해 축소된 인력으로 연장운행 들어감 혼틈 전장연도 출근길시위로 가세 기재부가 들어줘야 철회한다고 함 지하철이 봉이다 ㅋㅋ', 'ㄹㅇ 30은 좀 충격적이더라']"
존나 돌아다니는거 보니 이동권 보장 이뤄졌나보네 ㅋㅋㅋㅋㅋ,"['전장연 최근근황', '돈만아는 저질이라...음... 누가 저질일까..']"
중권이형 나도 안정권 좋아하진 않는데 이건 형이 틀렸어 ㅋㅋ 명분이 너무 좋아 또 제2의 노무현 쑈한다는 막겠다는거라 말그대로 필요악같엉,"['진중권 또 내로남불 조지고있네', '문재앙 집앞에서 하는 시위비판한답시고 떠들었는데 전장연 시위에다 갖다붙여도 워딩 똑같이 복붙 가능함 근데 이건 되고 저건 안되고?ㅋㅋㅋㅋㅋ', '??: 그거슨 장애인 혐오입니다!!']"
재보궐나오면 보수3명 다시안나오겠음? ㅋㅋㅋㅋ,"['서울교육감 조희연 찍는다 ㅇㅇ', '가세연 조까고 전장연 조까라 그냥 씨발 조희연 찍어서 재보궐 기횔 노리면서 가세연 전장연 세력잡은새끼들 보수에서 절대 찍어주지않는다는걸 보여줘야함', '차라리 조희연당선시켜서 재보궐노린다니까? 지금재판중인데']"
차라리 내가 조희연을찍어서 그어떤 보수후보도 콘크리트 지지율도 못얻었다면? 그럼 무효표던질빠엔 반대파를찍어주는게 훨씬 도움될듯,"['서울교육감 조희연 찍는다 ㅇㅇ', '가세연 조까고 전장연 조까라 그냥 씨발 조희연 찍어서 재보궐 기횔 노리면서 가세연 전장연 세력잡은새끼들 보수에서 절대 찍어주지않는다는걸 보여줘야함', '막말로 네가 여조+출구조사 대상자 안될거란 보장은 또 어딨는데 ㅋㅋㅋㅋ']"
그니깐 무효표 내라는건데 너는 반대편을 찍음으로써 각성을 시킬 수 있다는 이상적인 생각을 하고 있으니 네 의도가 부디 잘 전달되기를 바란다,"['서울교육감 조희연 찍는다 ㅇㅇ', '가세연 조까고 전장연 조까라 그냥 씨발 조희연 찍어서 재보궐 기횔 노리면서 가세연 전장연 세력잡은새끼들 보수에서 절대 찍어주지않는다는걸 보여줘야함', '서울에서 이번까지 조희연같은새끼들 3선이나 해주는게 얼마나좆같은데 서울시민으로서 근데씨발 이번에도 보수단일화도못하고 보수교육감후보새기들이 서로 욕이나해대싸고 전장연 가세연같은새끼들이랑 손잡는게 존나좆같음']"
민주노총 전문 시위꾼 \'어셈블\',"['경찰 “전장연 출근길 불편 계속되면 강제권 행사”', 'https:n.news.naver.comarticle0050001527924&amp;lnu=1762318699&amp;mykey=MDAwNjMxODg1NTgzMg==', '애초에 그놈들은 해결할 생각이 없으니 안 해주는 걸로']"
이슈되는거면 불나방같이 달려드는 꼴이 김진태 사촌누나답네,"['이건 박선영이 이준석 제대로 엿먹인거임', '날짜보면 5월 11일이지? 당장 바로 다음날인 5월 12일이 전장연 이준석 2차토론이었다 그런데 교육감 후보라는 사람이 전장연이랑 떨거지 단체들 죄다 불러놓고 대놓고 협약? 이건 김예지 무릎꿇기급임ㅋㅋㅋ 본인은 시기가 우연이라고 항변할지 몰라도 분명 캠프 중에 전장연하고 붙어먹는 스파이있을걸? 최훈민 패북에서 전장연 쉴드 댓글 열심히 달고계신분', '야 앞에서 펨코~ 어쩌고 하더니 뒤에서 저러고 있던거야? wow']"
맘같아서는 호날두 s 주고 나머지 다 f 주고싶다,"['맹구 결산 보는데 저 정도면 신두형과 전장연모임들 아님? ㅋㅋㅋ', 'F가 몇명이여 ㅋㅋ', '사실 f 더 줘야되ㅁ']"
열린공감tv 계좌 이체내역 보면 “유승민”이런거 나온다니까?,"['열린공감TV 오늘 진짜 레전드 찍었더라', '오늘 서울의 소리하고 열린공감 TV가 콜라보 비슷하게 윤석열 출근을 라이브로 방송함 열린공감 TV가 아크로비스타 앞에서 윤석열 출근을 보여줄려고 라이브 방송했는데 아크로비스타에 나올때 경찰이 통제하는건 3분도 안된다는 걸 라이브로 인증시켜줌 그리고 열린공감 TV는 서울시내 CCTV를 통해서 윤석열이 지나가는 자리가 교통체증이 일어나는 모습을 보여줄려고 라이브를 하고 있음 근데 저기 저렇게 경찰이 몰려있으니깐 저거 윤석열때문이라고 난리 부림 하지만 저거 전장연 시위임\xa0 근데 더 웃긴건 저기 경찰이 나중에 움직이니깐 경찰이 소식을 잘 못 들었다고 이지랄 하여튼 뭐 윤석열이 국회로 가는지도 모르고 방송하다가 나중에 그 소식을 듣는데 이제 열심히 통제하는걸 보여줄려고 하지만 통제하는 화면은 하나도 없고 윤석열이 지나간후에 교통체증 일어나는것을 보여주고 싶지만 역시나 한장면도 없고\xa0 제보해달라고 연락을 기다리지만 도쿄에 사는 구독자 말고는 아무도 전화를 안함 윤석열로 인해서 통제도 없고 교통통제도 없는걸 확인하자 열린공감 TV 는 아무래도 자신들이 방송을 하니깐 이를 의식한거 같다면서 오늘처럼 앞으로 통제하면 안된다고 이러면서 마무리함', '진짜 좆병신들만 믿고보는 방송 ㅋㅋ 방송이라고 하기도뭐함 워낙 병신짓을해서 ㅋㅋ']"
동의,"['전장연 쟤내 지선이후에 체포하면 안되나', '장애인 대책 내놓는 동시에 시민들을 방해하는 불법시위 엄정대처 투트랙 병행으로']"
쟤들 때문에 관심 없었던 장애인 인식 더 바닥으로 떨어지는 중,"['전장연, 용산 대통령 집무실 인근에서 차로 막고 시위…출근길 교통 혼잡', 'https:n.news.naver.comarticle0160001991087 그저께는 동성애자 오늘은 전장연 진짜 뭐 돌아가면서 트롤 놓나', '오체가 제대로 없는데 오체투지를ㅋㅋㅋㅋㅋ']"
